"","year","occ","n_months","n_months_explicit","min_month","max_month","month","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"25",2000,36,12,12,1,12,6.5,266079.818416667,263116.917233333,257789.18515,5327.73208333333,157153.887066667,105963.030166667,0.398727044275292,834.992193241929,785.890833333333,44.3181879681787,44.125,96.4486538348933,99.125
"26",2000,37,12,12,1,12,6.5,488897.8314,482964.174133333,473641.591833333,9322.5823,61325.13585,421639.038283333,0.872763462900151,621.907385970016,568.6375,41.7540974613979,41.5416666666667,87.3966498077943,81
"27",2000,43,12,12,1,12,6.5,222946.440716667,221066.157458333,218778.949141667,2287.20831666667,169099.170541667,51966.9869166667,0.234251120278729,1062.61728019316,984.705,43.0129996440883,41.9583333333333,111.909207707324,111
"28",2000,44,12,12,1,12,6.5,79064.0463833333,78456.4043333333,77116.406875,1339.99745833333,70965.3298833333,7491.07445,0.0955288766821566,1270.49335765392,1165.41375,42.1492691140283,40.5416666666667,110.753075681993,111
"29",2000,45,12,12,1,12,6.5,32645.221875,32320.2892,32320.2892,0,29972.6209333333,2347.66826666667,0.073621416021179,1101.26728174603,924.85,40.9081026916553,38.2083333333333,108.661459638918,111.5
"30",2000,46,9,9,1,12,5.66666666666667,2035.52394444444,2035.52394444444,2035.52394444444,0,2035.52394444444,0,0,1207.26222222222,1207.26222222222,51.5555555555556,48.6666666666667,104.806534849906,101.444444444444
"31",2000,47,12,12,1,12,6.5,22204.463625,21475.2228333333,21073.91635,401.306483333333,19770.8873583333,1704.335475,0.0820663899674826,1524.70725,1331.17458333333,41.8231887325637,40.625,106.249960436636,108.166666666667
"32",2000,48,12,12,1,12,6.5,86939.1862833333,86939.1862833333,84887.583825,2051.60245833333,77394.7424916667,9544.44379166667,0.113286387908808,1251.13170428877,1158.62541666667,43.4207320603512,42.4583333333333,111.77286190483,111
"33",2000,49,12,12,1,12,6.5,12232.7188,12232.7188,12232.7188,0,10893.0602833333,1339.65851666667,0.111170650920927,1367.55430555556,1271.25375,42.8507936507936,38.7916666666667,104.906196314146,103.833333333333
"34",2000,53,12,12,1,12,6.5,297867.14755,295854.186183333,292286.502875,3567.68330833333,266225.078616667,29629.1075666667,0.0997804117026871,1062.32687352964,989.2725,41.9583687001336,40.5833333333333,108.803035772999,111
"35",2000,54,11,11,1,11,6,2598.56834545455,2546.23373636364,2546.23373636364,0,2436.04221818182,110.191518181818,0.0447170047146532,925.101818181818,925.101818181818,39.030303030303,38.9090909090909,108.216008796979,107.545454545455
"36",2000,55,12,12,1,12,6.5,752314.611058333,747793.118708333,738410.456083333,9382.662625,673363.153925,74429.9647833333,0.100015257099747,1194.54206395332,1112.31333333333,40.1576513127332,38.75,106.390300803779,111
"37",2000,56,12,12,1,12,6.5,251889.096308333,249143.513975,245810.439566667,3333.07440833333,211014.3849,38129.129075,0.153655373222063,1002.88229793844,942.265833333333,41.8049560668283,41.5833333333333,102.336169987579,111
"38",2000,57,12,12,1,12,6.5,353570.852466667,350808.162008333,345565.329608333,5242.8324,329287.191316667,21520.9706916667,0.0613719866340458,1138.3370623872,1093.15333333333,41.496382273549,40.125,106.032135440844,111
"39",2000,58,12,12,1,12,6.5,8945.29199166667,8694.68403333333,8446.29445,248.389583333333,8694.68403333333,0,0,1232.21083333333,1089.4475,42.9507275132275,37.5416666666667,86.1453338410405,82.2916666666667
"40",2000,59,12,12,1,12,6.5,266121.337408333,263897.990233333,259410.964616667,4487.02561666667,234132.630583333,29765.35965,0.113143753582873,1137.41660100719,1008.85125,42.0858526015927,40.4166666666667,108.598516024934,111
"41",2000,63,12,12,1,12,6.5,19373.1171333333,19035.5175083333,17966.0627333333,1069.454775,18445.6372416667,589.880266666667,0.024717009959946,979.213,825.156666666667,45.3321759259259,43.5416666666667,106.621648837998,107.041666666667
"42",2000,64,12,12,1,12,6.5,1872496.37594167,1862253.78665,1825391.43261667,36862.3540333333,1315274.83350833,546978.953141667,0.293007170180295,1075.51802917891,989.81125,37.8696964518752,36.3333333333333,104.748521519433,111
"43",2000,65,12,12,1,12,6.5,233747.140575,231833.047075,227672.605991667,4160.44108333333,126052.379266667,105780.667808333,0.455581214511046,989.584206844305,906.077083333333,40.581558062291,40.4583333333333,100.67120072175,111
"44",2000,66,12,12,1,12,6.5,22536.4310833333,22041.9529333333,22041.9529333333,0,15077.7822583333,6964.170675,0.315118012622606,1430.133125,1253.01541666667,38.8355642043142,33.875,113.216618503486,113.5
"45",2000,67,12,12,1,12,6.5,25119.4683083333,25119.4683083333,25083.6429,35.8254083333333,8786.60659166667,16332.8617166667,0.654074297795359,890.545884920635,777.569583333333,41.6380962107065,38.7083333333333,110.763505443643,113.5
"46",2000,68,12,12,1,12,6.5,5900.41503333333,5857.19986666667,5857.19986666667,0,4247.777675,1609.42219166667,0.174477598049914,1588.94083333333,1487.44083333333,49.1222222222222,45.7083333333333,122.805428213497,121.5
"47",2000,69,12,12,1,12,6.5,25745.9194,25604.8647166667,25400.8465083333,204.018208333333,22564.8386583333,3040.02605833333,0.125847977714067,1370.2065,1165.00125,44.1170733542057,41.5,120.906847336312,124.416666666667
"48",2000,73,12,12,1,12,6.5,159782.581016667,158701.699383333,157207.360483333,1494.3389,110680.059716667,48021.6396666667,0.303787993386761,1022.94729066176,865.0225,42.0416592185462,39.9166666666667,113.140911869819,111
"49",2000,74,12,12,1,12,6.5,12150.206625,12150.206625,12150.206625,0,9035.62809166667,3114.57853333333,0.190125495014442,1136.93569444444,1129.12916666667,40.4680555555556,39.1666666666667,110.56320669729,108.583333333333
"50",2000,75,12,12,1,12,6.5,49073.086175,49073.086175,47610.2075416667,1462.87863333333,43155.06365,5918.022525,0.13023902372381,1195.52235416667,1131.11083333333,44.8405383878421,43.375,119.223060174792,123
"51",2000,76,12,12,1,12,6.5,55531.5650166667,55531.5650166667,55212.498525,319.066491666667,38054.8146166667,17476.7504,0.311785787811467,1086.13077083333,919.905416666667,41.199709558416,40.9583333333333,114.432016275251,115
"52",2000,77,12,12,1,12,6.5,54516.6311083333,53954.4430833333,53460.2290916667,494.213991666667,38647.5353833333,15306.9077,0.284575301161832,944.359719907407,733.934166666667,42.3896804558247,41.0833333333333,105.119840327225,110.208333333333
"53",2000,78,12,12,1,12,6.5,118571.338275,117615.602791667,116605.008,1010.59479166667,63834.7504333333,53780.8523583333,0.45616081730821,853.509257363007,778.717916666667,40.7027410223329,38.375,118.712054467398,123
"54",2000,79,12,12,1,12,6.5,22733.3594416667,22490.449525,22157.1129083333,333.336616666667,16763.533075,5726.91645,0.262202804899473,841.325777777778,809.25875,42.0654266095581,37.5,105.310222986476,107.75
"55",2000,83,12,12,1,12,6.5,88311.1621166667,87545.9581916667,86872.5363916667,673.4218,44329.6862833333,43216.2719083333,0.49654149251837,863.561953342953,679.29875,40.7828564444014,38.6666666666667,117.582299987306,123.083333333333
"56",2000,84,12,12,1,12,6.5,751565.884016667,748428.763025,743114.208108334,5314.55491666667,538225.972125,210202.7909,0.281011901394599,1526.90255509099,1286.50083333333,44.8609822962547,43.1666666666667,123.45037223997,124
"57",2000,85,12,12,1,12,6.5,173005.634808333,172142.304316667,171533.453658333,608.850658333333,139197.204375,32945.0999416667,0.191891080804607,1415.57841468254,1027.58208333333,46.4206230755743,45.8333333333333,123.289354168245,124
"58",2000,86,12,12,1,12,6.5,57381.7747,56508.4493833333,56027.5374416667,480.911941666667,39078.4840666667,17429.9653166667,0.310906947156634,930.528618055556,913.648333333333,44.781002915149,43.6666666666667,122.836631128014,124
"59",2000,87,12,12,1,12,6.5,31087.8528583333,31087.8528583333,31087.8528583333,0,21931.4973833333,9156.355475,0.297252530499234,1265.07713888889,1164.51166666667,46.5204837169911,42.4166666666667,119.774510654816,124.375
"60",2000,88,12,12,1,12,6.5,9630.79576666667,9630.79576666667,9250.01920833333,380.776558333333,6927.97753333333,2702.81823333333,0.27355281435977,1664.16541666667,1457.43416666667,43.66875,40.5833333333333,116.497508356703,111.208333333333
"61",2000,89,12,12,1,12,6.5,57834.538525,57398.8661083333,57398.8661083333,0,36716.63945,20682.2266583333,0.360316676416388,933.385416666667,855.43375,44.6944760623082,42.8333333333333,122.370135046362,124
"62",2000,95,12,12,1,12,6.5,2183118.65956667,2165331.45948333,2144197.71521667,21133.7442666667,154553.762825,2010777.69665833,0.928720136392207,736.140456727066,718.594166666667,42.9424312295937,42.5416666666667,102.240180386895,111
"63",2000,96,12,12,1,12,6.5,215834.579183333,214795.673558333,214457.140933333,338.532625,114078.0443,100717.629258333,0.471258243442003,1104.73034886206,1161.68625,42.4130859534826,41.1666666666667,114.05018839706,111
"64",2000,97,12,12,1,12,6.5,101353.434858333,100628.813608333,97502.1326583333,3126.68095,9564.47983333333,91064.333775,0.907798039800173,552.617464769027,458.954166666667,40.6365711864334,41.9583333333333,94.7823186321195,101.708333333333
"65",2000,98,12,12,1,12,6.5,79694.9321833333,79694.9321833333,78354.4881,1340.44408333333,30765.1310166667,48929.8011666667,0.608596713849929,638.732999007937,612.025416666667,38.7587568399572,38.3333333333333,95.0105107375138,91.25
"66",2000,99,12,12,1,12,6.5,56011.0409083333,55422.7934083333,55206.6872,216.106208333333,4751.00924166667,50671.7841666667,0.922943514324142,716.543136904762,643.39875,36.8549087506712,34.3333333333333,111.142053850755,111
"67",2000,103,12,12,1,12,6.5,152587.348133333,150807.472383333,147243.704616667,3563.76776666667,59570.4684083333,91237.003975,0.61432293569665,818.768320764883,783.142083333333,38.2698011789552,35.7916666666667,112.510435270016,111
"68",2000,104,12,12,1,12,6.5,104443.99185,103396.782433333,102014.386325,1382.39610833333,7128.82695833333,96267.955475,0.93515208712688,739.20695721483,737.0925,40.5316502877841,40.7083333333333,119.581881141274,123
"69",2000,105,12,12,1,12,6.5,100943.5285,100689.89645,99533.450375,1156.446075,24124.8685083333,76565.0279416667,0.764096064060434,608.187938582251,533.401666666667,40.6474868307245,39.625,106.178054363107,111.5
"70",2000,106,12,12,1,12,6.5,73866.4332333333,73645.050875,72879.9715,765.079375,30906.7198083333,42738.3310666667,0.576585209112741,896.095025252525,813.497083333333,38.4956733759872,37.5416666666667,103.525327652296,106.541666666667
"71",2000,113,12,12,1,12,6.5,6517.90148333333,6302.30834166667,6119.8168,182.491541666667,3594.49795,2707.81039166667,0.381777093444605,783.219166666667,783.219166666667,42.3583333333333,38.8333333333333,117.912204462691,118.416666666667
"72",2000,114,12,12,1,12,6.5,33822.9739166667,33314.6974666667,33314.6974666667,0,18592.91775,14721.7797166667,0.432744794698302,1054.83690972222,869.894583333333,44.052209092946,44.7083333333333,122.198309633785,124.5
"73",2000,115,12,12,1,12,6.5,20422.7458916667,19767.6064333333,19767.6064333333,0,13101.247025,6666.35940833333,0.31687719213777,990.001458333333,872.0075,47.9790515040515,45.7916666666667,122.960328155357,124.375
"74",2000,116,12,12,1,12,6.5,21880.4519666667,21860.9722416667,21685.1415166667,175.830725,17021.077625,4839.89461666667,0.205225880575858,1083.07420833333,959.17875,43.5952681577682,42.0833333333333,119.248994827133,123.458333333333
"75",2000,117,11,11,1,12,6.18181818181818,4032.88326363636,4032.88326363636,4032.88326363636,0,3291.92726363636,740.956,0.117282358595064,1635.55318181818,1632.91363636364,48.3333333333333,45.4545454545455,123.004558996011,122.090909090909
"76",2000,118,12,12,1,12,6.5,29950.6586333333,29780.897125,29780.897125,0,17116.0790833333,12664.8180416667,0.427109798495101,780.355055555556,702.422916666667,43.1304068129726,41.25,123.3984136546,124
"77",2000,119,12,12,1,12,6.5,21514.458625,21514.458625,20178.8442083333,1335.61441666667,19339.5597833333,2174.89884166667,0.0913317041162246,1126.80645833333,963.189166666667,49.9529054279054,51.25,120.473157161446,121.375
"78",2000,123,12,12,1,12,6.5,19514.3338,19125.7562416667,19125.7562416667,0,12557.9211083333,6567.83513333333,0.345144962668075,793.1735,689.685416666667,51.9938212250712,51.3333333333333,124.110295552887,124.583333333333
"79",2000,124,12,12,1,12,6.5,15209.012575,15209.012575,14832.8616083333,376.150966666667,11823.5867416667,3385.42583333333,0.235482768444022,1169.32222222222,984.031666666667,49.0204034391534,46.4583333333333,123.954009217857,124.25
"80",2000,125,12,12,1,12,6.5,14310.411525,14053.030025,14053.030025,0,8372.196125,5680.8339,0.393434195878548,912.048194444444,898.362916666667,47.4050925925926,46.3333333333333,122.728793907148,122.166666666667
"81",2000,126,10,10,1,12,7.1,5384.01983,5384.01983,5384.01983,0,3645.88434,1738.13549,0.345075396787038,1616.5175,1606.246,51.7416666666667,46.95,122.117264756924,123.3
"82",2000,127,12,12,1,12,6.5,31205.3900166667,30740.8179583333,30228.352225,512.465733333333,26612.2648166667,4128.55314166667,0.133592358100805,1131.10264087302,921.17625,48.8023999407455,46.5833333333333,119.440077034713,124
"83",2000,128,12,12,1,12,6.5,48367.09555,47278.1885916667,46467.1366,811.051991666667,30308.4695916667,16969.719,0.381004301045638,726.67443452381,619.937083333333,43.5850438013235,44.1666666666667,115.963221692823,123.208333333333
"84",2000,129,12,12,1,12,6.5,23431.2630333333,23121.1164833333,22619.8359916667,501.280491666667,17132.757025,5988.35945833333,0.254484680419773,940.509583333333,652.51375,45.9932359307359,45.0416666666667,111.743109962215,118.25
"85",2000,133,12,12,1,12,6.5,16084.595525,16084.595525,15918.2448916667,166.350633333333,11080.2548083333,5004.34071666667,0.306193737249378,1056.53722222222,996.91125,48.1391865079365,45.4583333333333,123.644571639785,124.541666666667
"86",2000,134,12,12,1,12,6.5,46838.3597666667,44944.6042333333,43668.5682333333,1276.036,9626.55816666667,35318.0460666667,0.803912712243494,882.277796296296,859.033333333333,46.3347025831098,47.875,118.460454600203,121.625
"87",2000,135,12,12,1,12,6.5,23792.1039,23344.4921083333,22561.6358,782.856308333333,15428.5313666667,7915.96074166667,0.338234164932372,852.124791666667,612.209583333333,50.1987193362193,46.9583333333333,122.668233761091,123.25
"88",2000,136,12,12,1,12,6.5,8141.383725,8141.383725,8141.383725,0,5952.363775,2189.01995,0.323449623501014,823.545416666667,691.755833333333,45.7200396825397,44.5416666666667,121.940326075085,122.166666666667
"89",2000,137,12,12,1,12,6.5,36556.6078,36208.0948333333,35383.4530916667,824.641741666667,20264.2081333333,15943.8867,0.421754137653128,697.764944444444,565.5175,46.9776163825792,47.0416666666667,117.927986758513,123
"90",2000,138,11,11,1,12,6.45454545454545,8865.18725454546,8333.26574545455,8333.26574545455,0,4172.15026363636,4161.11548181818,0.552416282116381,724.47,696.404545454545,35.5813852813853,33.5909090909091,115.758753012697,112.090909090909
"91",2000,139,12,12,1,12,6.5,11587.60535,11283.0947083333,11283.0947083333,0,3047.24425,8235.85045833333,0.707737662643389,988.356805555556,890.5925,53.7275793650794,53.0833333333333,122.634465113809,123.833333333333
"92",2000,143,12,12,1,12,6.5,66710.82895,65734.103625,63397.8914916667,2336.21213333333,24680.2095916667,41053.8940333333,0.613889808046642,759.863855218855,689.207916666667,46.338936497383,46.9166666666667,121.499437093157,123.375
"93",2000,144,12,12,1,12,6.5,27058.471325,26414.7791166667,26259.4500833333,155.329033333333,11540.766825,14874.0122916667,0.538347044272886,637.751625,428.984583333333,43.3305021367521,37.2083333333333,122.310524656498,123.458333333333
"94",2000,145,12,12,1,12,6.5,9424.95678333333,9424.95678333333,9424.95678333333,0,5606.99526666667,3817.96151666667,0.431204469326609,1334.72958333333,1196.40333333333,48.2458333333333,47.375,123.423405088449,123.125
"95",2000,146,5,5,1,11,5.4,1238.44254,1238.44254,1238.44254,0,0,1238.44254,1,846.15,846.15,50.3,48.4,123.915962149999,123.8
"96",2000,147,12,12,1,12,6.5,21581.1707583333,21581.1707583333,21581.1707583333,0,16519.4494666667,5061.72129166667,0.233074814464807,1066.20347222222,871.313333333333,48.4285256410256,48.9166666666667,124.20280491704,125
"97",2000,148,6,6,4,12,8,1828.71305,1828.71305,1828.71305,0,430.72935,1397.9837,0.833333333333333,1136,1136,52.3333333333333,52.3333333333333,115.5,115.5
"98",2000,149,1,1,12,12,12,1384.6241,1384.6241,1384.6241,0,0,1384.6241,1,776.92,776.92,42,42,123,123
"99",2000,153,10,10,1,12,6.1,11530.12188,11377.02328,11145.29116,231.73212,3412.9946,7964.02868,0.683168703803854,811.2175,678.911,44.3191666666667,37.95,117.958991257584,117.75
"100",2000,154,12,12,1,12,6.5,434318.92645,428857.406458333,417266.786675,11590.6197833333,228682.927433333,200174.479025,0.465963981691176,741.214344202748,591.9175,40.5713421746602,38.0833333333333,116.506940841509,123
"101",2000,155,12,12,1,12,6.5,651869.284275,643626.323758333,626536.436375,17089.8873833333,9969.76863333333,633656.555125,0.984705839070407,482.186518122202,373.715416666667,39.1048410571799,38.4583333333333,97.0474202683185,101.5
"102",2000,156,12,12,1,12,6.5,2252558.13026667,2223402.560825,2188682.84114167,34719.7196833333,371950.267275,1851452.29355,0.833258917855196,741.008639720559,682.6625,42.1964499184624,42.5833333333333,113.165597341766,111
"103",2000,157,12,12,1,12,6.5,1362168.97409167,1345204.65478333,1330375.48679167,14829.1679916667,564524.757233333,780679.89755,0.580067307352105,786.45445507888,750.760833333333,42.724678892851,44,114.65441992394,111
"104",2000,158,12,12,1,12,6.5,370952.914908333,368383.110975,364537.792808333,3845.31816666667,64436.3131916667,303946.797783333,0.824105802864446,754.796480052287,676.743333333333,42.1144381811446,42.9583333333333,114.67002652163,118
"105",2000,159,12,12,1,12,6.5,883742.136141667,870043.060516667,848894.961716667,21148.0988,324498.851983333,545544.208533333,0.627371086083369,570.766574992415,496.51875,40.8520067968719,39.25,98.1967277845555,111
"106",2000,163,12,12,1,12,6.5,265320.611591667,261444.499041667,258898.573583333,2545.92545833333,77936.5638333333,183507.935208333,0.701866186729832,792.269373063842,762.83375,43.1616335048238,44.6666666666667,115.166613710541,123
"107",2000,164,12,12,1,12,6.5,241236.3025,238483.893816667,235070.8949,3412.99891666667,35654.6288333333,202829.264983333,0.851772939299165,635.851028826228,559.439166666667,46.3327175601156,48,108.707273213751,113
"108",2000,165,12,12,1,12,6.5,31170.9558666667,30770.3974,30659.066375,111.331025,6575.59068333333,24194.8067166667,0.783503980732232,742.047047619048,637.925833333333,42.2625096341916,37.7083333333333,114.72743474234,114.5
"109",2000,166,12,12,1,12,6.5,145848.631,144502.664758333,141369.934208333,3132.73055,67357.4565583333,77145.2082,0.535615841736187,1039.74950396825,873.380833333333,39.676389466212,37.4166666666667,110.295678517172,111
"110",2000,167,12,12,1,12,6.5,273335.852491667,271841.294041667,267993.427733333,3847.86630833333,95499.9925916667,176341.30145,0.64820615572654,788.074826188938,688.824583333333,45.4322029050584,46.625,118.314605115931,123
"111",2000,168,5,5,8,12,10,3713.87054,3713.87054,3713.87054,0,3268.71992,445.15062,0.0805984946362288,536.152,536.152,48.3,48.3,93.595033737043,87
"112",2000,169,12,12,1,12,6.5,25609.74465,25609.74465,25506.9832416667,102.761408333333,10957.0351166667,14652.7095333333,0.55837243024283,648.970069444444,420.973333333333,43.2126902480618,40.5,109.180795794286,112.5
"113",2000,173,12,12,1,12,6.5,18991.7873083333,18838.4735583333,18838.4735583333,0,13523.6676833333,5314.805875,0.316068778429617,937.789503968254,884.705,40.8102633477633,38.4166666666667,116.947606816422,119
"114",2000,174,12,12,1,12,6.5,862714.290716666,856163.355216666,838758.090783333,17405.2644333333,235819.705375,620343.649841667,0.724299465676771,634.651389859472,572.3725,40.5255297004232,39.875,105.861649726344,111
"115",2000,175,12,12,1,12,6.5,135176.330966667,125728.982441667,119056.988725,6671.99371666667,36858.3089583333,88870.6734833333,0.697741312620316,462.263240870241,329.288333333333,36.3086186505869,31.5833333333333,88.4105525217166,81.4166666666667
"116",2000,176,12,12,1,12,6.5,377300.197775,375399.189483333,373861.313741667,1537.87574166667,322985.776475,52413.4130083333,0.139746193186724,717.447058104815,670.57375,47.8984007701196,46.5416666666667,109.187029562457,120.5
"117",2000,177,12,12,1,12,6.5,175091.877066667,172993.274766667,170955.398016667,2037.87675,67972.4212916667,105020.853475,0.607724636451713,519.068859569071,461.577083333333,45.7216785603723,45.9583333333333,100.406794240823,108.625
"118",2000,178,12,12,1,12,6.5,950208.957516667,944826.352366667,936058.642391667,8767.709975,662009.4398,282816.912566667,0.299082624519802,1415.52627871858,1243.71208333333,44.0747516115676,42.8333333333333,122.696672101082,124
"119",2000,183,12,12,1,12,6.5,147569.152991667,145236.6152,139021.6489,6214.9663,66541.6207166667,78694.9944833333,0.542341617383967,826.526267195767,641.33625,45.9904850417239,43.625,108.321286095908,111
"120",2000,184,12,12,1,12,6.5,72736.296475,72063.7281833333,70604.7819666667,1458.94621666667,26214.0951666667,45849.6330166667,0.640520316641786,912.885192663818,784.19625,41.7624804162819,41.3333333333333,105.276814728036,111
"121",2000,185,12,12,1,12,6.5,771069.63065,762888.006375,743210.854766667,19677.1516083333,326932.800066667,435955.206308333,0.572814782401329,683.460763146152,632.69125,40.5061151421931,39.1666666666667,94.6478214658816,95.1666666666667
"122",2000,186,12,12,1,12,6.5,171007.49945,168266.0508,159168.629291667,9097.42150833333,111451.432633333,56814.6181666667,0.338576425888334,474.292897711085,269.101666666667,43.3530674843454,41.6666666666667,96.4578784553837,98.7916666666667
"123",2000,187,12,12,1,12,6.5,150961.897841667,148340.568133333,138345.307241667,9995.26089166667,85955.6413416667,62384.9267916667,0.420799166211726,911.22479229798,730.09125,38.8618240613066,36.5416666666667,100.171205716025,109.416666666667
"124",2000,188,12,12,1,12,6.5,252978.8805,248281.392683333,240530.730058333,7750.662625,132546.217608333,115735.175075,0.465742653272163,685.112998527888,640.189166666667,44.3001781957173,42.5416666666667,96.3370539836991,98.4583333333333
"125",2000,189,12,12,1,12,6.5,154086.619266667,153015.853941667,147351.498025,5664.35591666667,103197.271091667,49818.58285,0.325048476957576,706.874787191975,526.195,41.1821070271481,41.5833333333333,95.2930738261961,98.25
"126",2000,193,12,12,1,12,6.5,34683.8127916667,33265.5071416667,31904.902,1360.60514166667,4543.60335833333,28721.9037833333,0.854854058585078,518.432069444444,484.777083333333,26.1832116412999,24.0833333333333,76.2270519870735,75.375
"127",2000,194,12,12,1,12,6.5,146443.024316667,143755.573925,137798.8598,5956.714125,69405.7550333333,74349.8188916667,0.519642922616122,666.510419235857,458.8925,37.6334719468216,35.1666666666667,92.0721733209273,86.8333333333333
