"","occ","n_years","n_years_explicit","min_year","max_year","year","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"235",354,3,3,2000,2002,2001,325909.08,320001.98,311027.46,8974.52,145138.093333333,174863.886666667,0.544037664357447,673.896110184965,727.333333333333,43.2207070707071,43.3333333333333,82.3601528392934,81
"236",355,3,3,2000,2002,2001,333542.396666667,333071.956666667,331993.936666667,1078.02,230592,102479.956666667,0.307171372334598,715.84358974359,705.333333333333,44.0518925439484,44.3333333333333,82.317550986314,81
"237",356,3,3,2000,2002,2001,188894.623333333,185880.613333333,172212.786666667,13667.8266666667,89154.1933333333,96726.42,0.520361208999549,437.264029180696,411,39.7123993558776,38.5,77.5669150814197,73
"238",357,3,3,2000,2002,2001,137077.19,134518.31,130585.756666667,3932.55333333333,100733.9,33784.41,0.248941880805749,423.358796296296,355.333333333333,42.445666382495,43.3333333333333,77.2551641264486,75.6666666666667
"239",359,3,3,2000,2002,2001,254092.75,253349.29,244402.336666667,8946.95333333333,116959.736666667,136389.553333333,0.538777637066578,581.694858308746,483.833333333333,39.6397692023475,39.3333333333333,80.9547276463869,81
"240",360,23,23,2003,2025,2014,20755.7095956522,20755.7095956522,20725.9204652174,29.7891304347826,10034.9450652174,10720.7645304348,0.457420083674941,1585.79855072464,1311.54347826087,44.9709171133404,42.3695652173913,115.240591234905,114.652173913043
"241",363,3,3,2000,2002,2001,230904.593333333,230372.276666667,219569.196666667,10803.08,91395.1066666667,138977.17,0.604320758293435,606.130518119197,548.333333333333,39.8849573780129,39.5,86.8032132702552,81
"242",364,3,3,2000,2002,2001,706903.373333334,701932.486666667,658911.503333334,43020.9833333333,463492.623333333,238439.863333333,0.338977854924825,474.381355483893,432,37.7122921388348,37.3333333333333,75.3168606096206,73
"243",365,3,3,2000,2002,2001,476410.516666667,467119.763333333,442263.453333333,24856.31,254929.993333333,212189.77,0.454905103559798,479.438638705497,422.666666666667,39.5620850198415,39.3333333333333,78.222742912093,73
"244",366,3,3,2000,2002,2001,44665.89,44591.66,44518.4133333333,73.2466666666667,39814.78,4776.88,0.107430904568058,581.659451659452,509,40.2941798941799,36.5,78.1182770677809,75.6666666666667
"245",368,3,3,2000,2002,2001,59680.77,56635.56,53612.73,3022.83,21095.9433333333,35539.6166666667,0.627405181165406,488.083333333333,414,39.5685206479856,34.8333333333333,76.0632153203837,73
"246",373,3,3,2000,2002,2001,340299.27,336395.44,318217.336666667,18178.1033333333,102840.12,233555.32,0.695186007071479,392.943426573427,360.833333333333,34.6992277850973,32.5,79.6220369567945,75.6666666666667
"247",374,3,3,2000,2002,2001,17817.7133333333,17817.7133333333,17000.5,817.213333333333,3547.84333333333,14269.87,0.816385852943849,458.638888888889,371,39.7439153439153,37.6666666666667,82.5900678143716,79.6666666666667
"248",375,3,3,2000,2002,2001,483425.98,482481.766666667,469730.966666667,12750.8,128304.4,354177.366666667,0.736136077694656,631.186350222406,581.833333333333,38.7108739067866,37.6666666666667,88.8270016649664,81
"249",376,3,3,2000,2002,2001,1199031.82333333,1190673.13333333,1134232.78333333,56440.35,294014.203333333,896658.93,0.754093393475938,525.796284938666,463.333333333333,35.9258011950899,34.3333333333333,84.3478130486423,81
"250",377,3,3,2000,2002,2001,92493.8966666667,91162.1433333333,90052.65,1109.49333333333,3893.30666666667,87268.8366666667,0.95325250079686,501.409722222222,504.5,42.2943510737628,40.8333333333333,84.1014533909326,81
"251",378,3,3,2000,2002,2001,202803.98,198175.313333333,192600.633333333,5574.68,65397.82,132777.493333333,0.672114597600036,457.684796140678,448,37.0267249822451,34,83.3556382923553,79.6666666666667
"252",379,3,3,2000,2002,2001,941536.476666667,931291.883333333,890495.33,40796.5533333333,161248.36,770043.523333333,0.827244980183999,403.244808709046,393.333333333333,38.3489845015793,37.8333333333333,81.2013541034067,81
"253",383,3,3,2000,2002,2001,463019.366666667,457338.106666667,446010.356666667,11327.75,55900.4966666667,401437.61,0.878515325570536,331.295936621518,313,33.4866943467877,29.1666666666667,80.9102389122188,81
"254",384,3,3,2000,2002,2001,15585.56,15585.56,13747.88,1837.68,3904.91,11680.65,0.771119689708193,419.444444444444,389,42.489403842345,31.8333333333333,95.0501618055916,89.3333333333333
"255",385,3,3,2000,2002,2001,714925.013333333,707773.19,672467.89,35305.3,117753.463333333,590019.726666667,0.832444785627953,426.390858783131,401.833333333333,37.4978118690099,35.6666666666667,81.2155952664175,81
"256",386,3,3,2000,2002,2001,103821.606666667,103741.626666667,100517.27,3224.35666666667,15399.27,88342.3566666667,0.851084839015743,404.449564772145,364.5,40.5142825011246,39.3333333333333,83.6726901120772,81
"257",387,3,3,2000,2002,2001,864521.506666666,856224.326666666,842659.446666666,13564.88,89097.1033333333,767127.223333333,0.895867404841139,293.129109917093,285.5,40.6229278849266,41.6666666666667,83.8069351437525,81
"258",389,3,3,2000,2002,2001,1068634.38333333,1059658.23333333,1025702.29666667,33955.9366666667,227616.783333333,832041.45,0.784902258898722,546.949741567724,505.833333333333,40.5568409800301,40.6666666666667,86.2839056764633,81
"259",403,3,3,2000,2002,2001,4234.14333333333,3007.99333333333,3007.99333333333,0,0,3007.99333333333,1,NA,NA,63,62.6666666666667,58.6666666666667,58.6666666666667
"260",404,3,3,2000,2002,2001,7515.5,7515.5,7030.07666666667,485.423333333333,4009.38666666667,3506.11333333333,0.426288104612192,127,94,50.1904761904762,47.8333333333333,70.6582715612929,67.1666666666667
"261",405,3,3,2000,2002,2001,11298.51,11298.51,10726.72,571.79,0,11298.51,1,278.333333333333,273.333333333333,46.4492063492063,41.5,50.3023222694149,55.5
"262",406,3,3,2000,2002,2001,240134.816666667,231610.07,214369.713333333,17240.3566666667,3197.46333333333,228412.606666667,0.98606945702289,205.114597432427,145,32.3898103074427,25.8333333333333,72.3022816679165,73
"263",407,3,3,2000,2002,2001,555430.04,544080.046666666,507057.323333333,37022.7233333333,30068.8,514011.246666666,0.944656488524188,208.919379427854,171.666666666667,44.7417641438218,44.3333333333333,62.0589386541935,73
"264",410,23,23,2003,2025,2014,745560.684443478,740514.500295652,718825.4286,21689.0716956522,372412.032843478,368102.467452174,0.497660105200946,1029.49219309961,884.695652173913,48.0793966342892,48.4347826086956,93.2409089428642,89.2173913043478
"265",413,3,3,2000,2002,2001,32310.3066666667,31602.8466666667,31602.8466666667,0,30122.9233333333,1479.92333333333,0.0516108509707371,1063.62962962963,1034.83333333333,45.0082817565576,45.6666666666667,88.2353287002963,88
"266",414,3,3,2000,2002,2001,120069.86,118955.47,118242.076666667,713.393333333333,104209.79,14745.68,0.122387567727367,981.569444444444,957,42.9855535193454,43.8333333333333,92.2486311063598,86.3333333333333
"267",415,3,3,2000,2002,2001,56057.2166666667,54753.26,51463.6266666667,3289.63333333333,41412.61,13340.65,0.238771519199215,733.475,682.333333333333,41.2716049382716,38.6666666666667,85.5753762385429,81
"268",416,3,3,2000,2002,2001,18498.9266666667,18498.9266666667,15622.1533333333,2876.77333333333,12397.5933333333,6101.33333333333,0.319447091438582,668.75,547.166666666667,38.8373015873016,37,79.8620126983096,74.3333333333333
"269",417,3,3,2000,2002,2001,244149.553333333,242824.446666667,240114.84,2709.60666666667,236835.86,5988.58666666667,0.0246393752203295,832.940616900852,803.166666666667,37.3831440919321,37,86.1965939054496,81
"270",418,3,3,2000,2002,2001,571512.623333333,569042.246666667,564747.32,4294.92666666667,501372.52,67669.7266666667,0.119136221997842,826.260554818744,768.166666666667,37.4295723442889,35.8333333333333,90.6503180408801,84.3333333333333
"271",420,23,23,2003,2025,2014,409215.922178261,406523.716621739,393353.896573913,13169.8200478261,125550.351408696,280973.365213043,0.69180259838019,1123.82621846082,1009.97826086957,45.1650936245594,46.1086956521739,105.706018575048,111
"272",423,3,3,2000,2002,2001,151967.446666667,149738.886666667,149299.306666667,439.58,119569.903333333,30168.9833333333,0.200480470472964,677.871827956989,603.666666666667,41.990168309546,41.1666666666667,86.1645816668813,81
"273",424,3,3,2000,2002,2001,331032.046666667,329735.1,324600.003333333,5135.09666666667,249148.423333333,80586.6766666667,0.244750452815659,598.299472096531,532.666666666667,39.0675700653867,37.6666666666667,80.9021540632343,78.3333333333333
"274",425,18,18,2000,2025,2015.16666666667,16670.67825,16370.4321388889,16029.6526944444,340.779444444444,5653.45936666667,10716.9727722222,0.589527979701433,971.259956709957,920.972222222222,45.4359577529884,43.9444444444444,102.200085050677,100.333333333333
"275",426,3,3,2000,2002,2001,886396.2,870664.86,823610.043333333,47054.8166666667,665346.956666667,205317.903333333,0.235778162225571,455.770188563763,373.833333333333,40.7223911957254,39.3333333333333,78.317198154157,73
"276",427,3,3,2000,2002,2001,66929.4733333334,57858.68,51823.91,6034.77,26694.8,31163.88,0.517000577013378,291.047222222222,146.666666666667,31.3804232804233,23.3333333333333,78.8548563163971,79.6666666666667
"277",430,17,17,2003,2019,2011,4186129.84941176,4163825.43352941,4048944.69235294,114880.741176471,2685506.15294118,1478319.28058824,0.356094350064179,1356.07351818816,1217.94117647059,45.6769092463036,46.3529411764706,97.5376628901906,106.529411764706
"278",433,3,3,2000,2002,2001,428476.486666667,416958.623333333,390959.146666667,25999.4766666667,153860.016666667,263098.606666667,0.635288772402764,351.883711104791,288.5,33.2606400259909,28.6666666666667,74.8658779718266,73
"279",434,3,3,2000,2002,2001,373968.266666667,368262.576666667,341870.056666667,26392.52,157250.473333333,211012.103333333,0.572297615995225,370.21676131374,315.166666666667,34.9859841909829,31.8333333333333,78.4573385526713,75.6666666666667
"280",435,3,3,2000,2002,2001,1464927.43,1422030.09666667,1329200.01,92830.0866666667,345523.733333333,1076506.36333333,0.757726139857885,269.502990984339,241,30.4060671847526,25.3333333333333,76.0670314860054,73
"281",436,3,3,2000,2002,2001,2231895.51666667,2199136.55666667,2023813.25,175323.306666667,1277367.63333333,921768.923333333,0.419988465087804,319.886346300534,280,35.3070887094234,33,66.1146585705028,73
"282",438,3,3,2000,2002,2001,269579.93,258087.503333333,223599.68,34487.8233333333,90932.41,167155.093333333,0.646828550975707,181.078699436764,156.666666666667,26.8310479680795,21,69.1964050954335,73
"283",439,3,3,2000,2002,2001,317933.183333333,307734.923333333,287945.333333333,19789.59,86368.0333333333,221366.89,0.718824892340208,256.741589298193,215.666666666667,34.0859438825376,31.5,70.1961376328264,73
"284",440,6,6,2020,2025,2022.5,5549750.34995,5513227.64648334,5411117.58228334,102110.0642,3407314.5276,2105913.11888333,0.382066611707023,1754.35248083748,1731.08333333333,46.6757561334229,46.5,99.3266952296644,111
"285",443,3,3,2000,2002,2001,608152.066666667,592889.976666667,552554.62,40335.3566666667,265283.566666667,327606.41,0.552877418306912,268.418214266149,229.333333333333,31.5768694583912,26.1666666666667,71.4071663151071,73
"286",444,3,3,2000,2002,2001,720116.186666666,711967.736666666,647872.753333333,64094.9833333333,342053.966666667,369913.77,0.519974319448104,235.097504032502,217,37.1162889162333,36,61.7586380284896,73
"287",445,3,3,2000,2002,2001,242150.643333333,240112.5,238200.663333333,1911.83666666667,7606.36666666667,232506.133333333,0.96963289520564,365.169223249868,340.333333333333,34.8342775958556,32,82.2656489689514,81
"288",446,3,3,2000,2002,2001,388169.09,381518.553333333,365107.226666667,16411.3266666667,73125.9766666667,308392.576666667,0.808732365300203,378.316100824355,362.833333333333,37.9228526561492,37,75.8352926942853,73
"289",447,3,3,2000,2002,2001,2264541.25333333,2236066.83,2124241.84666667,111824.983333333,240718.303333333,1995348.52666667,0.892359586259207,338.262947022736,326.666666666667,39.619681390937,39,74.401709769563,73
"290",448,3,3,2000,2002,2001,176038.706666667,174471.296666667,169244.793333333,5226.50333333333,113533.06,60938.2366666667,0.349280581473297,500.033548387097,449.666666666667,44.044402267436,44.3333333333333,73.6889727131138,73
"291",449,3,3,2000,2002,2001,768877.003333333,748154.463333333,689838.37,58316.0933333333,126476.876666667,621677.586666667,0.83103283793965,302.539021071025,276,40.3957809188718,40.3333333333333,62.1195536831766,73
"292",453,3,3,2000,2002,2001,2419881.92333333,2384250.32333333,2226440.51333333,157809.81,1557250.61666666,826999.706666667,0.347045341940294,347.995022830707,318.666666666667,42.5317405041484,42.6666666666667,65.71100011876,73
"293",454,3,3,2000,2002,2001,7502.24666666667,7502.24666666667,7277.83666666667,224.41,6236.45333333333,1265.79333333333,0.158806721341822,380,380,54.0648148148148,53.1666666666667,54.3509329503706,56.5
"294",455,3,3,2000,2002,2001,77316.4866666667,75745.18,71951.48,3793.7,72249.1433333333,3496.03666666667,0.0391229407677941,528.835858585859,373.5,38.271719269103,36,74.3460565039323,73
"295",456,3,3,2000,2002,2001,141696.363333333,139843,139366.786666667,476.213333333333,42674.5833333333,97168.4166666667,0.689279404451111,557.797270955166,453.833333333333,41.7945744620451,41.3333333333333,78.8413714229636,73
"296",457,3,3,2000,2002,2001,91040.7233333333,90844.4866666666,88332.2466666666,2512.24,74316.1166666667,16528.37,0.183997131668177,348.1,287.166666666667,44.8189655172414,43,74.5598623225904,74.3333333333333
"297",458,3,3,2000,2002,2001,874360.016666667,867900.796666667,844165.836666667,23734.96,79026.74,788874.056666667,0.909286397234189,391.555135886394,328.166666666667,37.5906212142057,35.3333333333333,77.6423279052158,73
"298",459,3,3,2000,2002,2001,245956.553333333,235820.073333333,214709.683333333,21110.39,143843.08,91976.9933333333,0.39197986502292,383.918041078418,287.833333333333,35.8095581381582,32.5,79.4551270330695,75.6666666666667
"299",461,3,3,2000,2002,2001,50582.7533333333,47987.7233333333,44034.0066666667,3953.71666666667,19583.9166666667,28403.8066666667,0.598211030269835,319.47619047619,196.5,37.6100358422939,30.6666666666667,89.4841631258814,82.8333333333333
"300",462,3,3,2000,2002,2001,30757.7733333333,30568.5533333333,27577.12,2991.43333333333,12265.9766666667,18302.5766666667,0.609567763992223,385.338888888889,199.833333333333,28.6267457180501,20,78.2762675428235,75.6666666666667
"301",463,3,3,2000,2002,2001,145042.903333333,144030.52,139844.16,4186.36,27037.6133333333,116992.906666667,0.810117106022354,571.505431350259,514.833333333333,40.2701058201058,41.6666666666667,90.1822483074914,82.6666666666667
"302",464,3,3,2000,2002,2001,46409.5766666667,46409.5766666667,44401.6066666667,2007.97,36653.72,9755.85666666667,0.208578662461858,411.883597883598,275.833333333333,37.3025998807394,30.3333333333333,77.767136118311,77
"303",465,3,3,2000,2002,2001,124535.066666667,122550.983333333,118843.463333333,3707.52,16845.9533333333,105705.03,0.863266409252848,347.769650468883,333.5,42.7708031308837,43.8333333333333,80.0464911530251,78.3333333333333
"304",466,3,3,2000,2002,2001,508163.813333333,499154.723333333,485496.886666667,13657.8366666667,10187.61,488967.113333333,0.979915486476309,186.638888888889,134.833333333333,40.8757160549409,40,74.2094182739096,73
"305",467,3,3,2000,2002,2001,528850.57,511432.626666667,479209.27,32223.3566666667,24908.5,486524.126666667,0.951359362737136,230.813178640488,194.666666666667,34.0540697769895,30,77.234947231305,73
"306",468,3,3,2000,2002,2001,258394.88,253011.91,246061.426666667,6950.48333333333,23995.1133333333,229016.796666667,0.906343003631796,204.05388488544,169.166666666667,39.5592097914373,39.8333333333333,76.5039904392009,75.6666666666667
"307",469,3,3,2000,2002,2001,262050.163333333,250006.343333333,238573.803333333,11432.54,77552.09,172454.253333333,0.692694577753429,323.029763563731,267.833333333333,40.4426150441141,39.3333333333333,83.4744138409289,81
"308",473,3,3,2000,2002,2001,889781.796666667,886306.333333333,884721.183333333,1585.15,632947.09,253359.243333333,0.285288680954381,423.2,475,51.2720789605759,53,78.1533146692177,73
"309",474,3,3,2000,2002,2001,62939.86,62939.86,60054.0266666667,2885.83333333333,54781.4233333333,8158.43666666667,0.124658010183895,NA,NA,44.1463636363636,43,78.7875367827612,74.3333333333333
"310",475,3,3,2000,2002,2001,155826.166666667,155524.15,152271.126666667,3253.02333333333,119350.583333333,36173.5666666667,0.224966097060429,520.839285714286,450.333333333333,45.1568928634718,45.1666666666667,84.0646725276308,79.6666666666667
"311",476,3,3,2000,2002,2001,22240.2866666667,22240.2866666667,22039.6833333333,200.603333333333,20160.12,2080.16666666667,0.0921014035087624,410.666666666667,410.666666666667,39.1888888888889,37.8333333333333,81.4016767518302,78.3333333333333
"312",477,3,3,2000,2002,2001,43570.23,43027.63,37768.0033333333,5259.62666666667,36829.17,6198.46,0.149192997612512,487.513888888889,393.5,41.1097927807487,39.6666666666667,54.4425109603512,66.1666666666667
"313",479,3,3,2000,2002,2001,795238.736666667,781623.173333333,623711.226666667,157911.946666667,621733.04,159890.133333333,0.204637456276313,325.298531763735,283.5,37.1350732697711,35.1666666666667,50.128089266343,56.6666666666667
"314",483,2,2,2000,2001,2000.5,877.805,877.805,877.805,0,877.805,0,0,NA,NA,30.5,30.5,73,73
"315",484,3,3,2000,2002,2001,39142.0366666667,39142.0366666667,36152.02,2990.01666666667,24579.84,14562.1966666667,0.369395469731145,275,306.666666666667,38.3484400656814,41.5,44.8609154532375,41.6666666666667
"316",485,3,3,2000,2002,2001,181301.633333333,180355.126666667,175698.266666667,4656.86,163530.336666667,16824.79,0.0905432754537061,563.821568627451,542.833333333333,39.9542187344917,38.8333333333333,76.2502770795824,73
"317",486,3,3,2000,2002,2001,831731.656666667,808495.68,702381.36,106114.32,745962.983333333,62532.6966666667,0.0775642443448205,385.736762766158,343.333333333333,36.551403010551,34.6666666666667,61.1088599816715,73
"318",487,3,3,2000,2002,2001,156849.076666667,154418.61,147094.643333333,7323.96666666667,36011.05,118407.56,0.767901849547151,299.181286549708,305.5,34.414700363317,32.8333333333333,79.2032898214402,75.6666666666667
"319",488,3,3,2000,2002,2001,93525.3433333334,91135.2833333334,63699.7466666667,27435.5366666667,29962.6533333333,61172.63,0.671914864043425,339.244444444444,324.833333333333,37.8606549364614,38,44.555165703145,38.3333333333333
"320",489,3,3,2000,2002,2001,5725.03666666667,5725.03666666667,4983.78333333333,741.253333333333,3637.40333333333,2087.63333333333,0.547464107377262,230,230,43.9,41,59.6694107222618,46
"321",494,3,3,2000,2002,2001,17890.5666666667,17890.5666666667,17890.5666666667,0,13779.3033333333,4111.26333333333,0.235330389326942,719.666666666667,664.666666666667,47.5555555555556,48.1666666666667,83.9779601570804,77
"322",495,3,3,2000,2002,2001,18740.9533333333,18411.5533333333,16217.3333333333,2194.22,15956.9733333333,2454.58,0.115322600269526,751.458333333333,708.5,41.8713200379867,40.3333333333333,84.3219492957619,90.1666666666667
"323",496,3,3,2000,2002,2001,69034.5566666667,67567.2433333333,60313.9033333333,7253.34,66037.33,1529.91333333333,0.0211804778856505,629.621693121693,531.333333333333,39.2483468222599,37.5,62.0048281642478,73
"324",497,3,3,2000,2002,2001,4313.7,4313.7,3629.07,684.63,4247.81666666667,65.8833333333333,0.0314514948410956,NA,NA,44.5333333333333,33.3333333333333,79.6162500755246,74.3333333333333
"325",498,3,3,2000,2002,2001,46090.4533333333,44588.7066666667,37692.4333333333,6896.27333333333,39290.8566666667,5297.85,0.110892061054488,744.911111111111,641.166666666667,39.7134696458005,35.1666666666667,71.3868858692566,73
"326",499,2,2,2000,2001,2000.5,2777.345,2777.345,2777.345,0,1910.685,866.66,0.5,827,827,49.25,48.5,95.8681964845069,92
"327",500,23,23,2003,2025,2014,52856.0818173913,52597.8313826087,49714.3704956522,2883.46088695652,28267.6119130435,24330.2194695652,0.459043682873056,1399.29710144928,1201.30434782609,41.8974625319696,38.304347826087,97.4220042901587,99.4130434782609
"328",503,3,3,2000,2002,2001,238926.463333333,238466.28,232146.816666667,6319.46333333333,215166.453333333,23299.8266666667,0.100626780483242,821.303668261563,758.666666666667,42.6392940519943,44.5,80.7427160970786,78.3333333333333
"329",505,3,3,2000,2002,2001,873609.926666666,869739.793333333,835466.63,34273.1633333333,858018.34,11721.4533333333,0.0134784792477111,645.736784172456,588.166666666667,37.7195217809774,37.1666666666667,72.7732081510923,73
"330",506,3,3,2000,2002,2001,3033.66333333333,3033.66333333333,2509.49333333333,524.17,3033.66333333333,0,0,NA,NA,19.8333333333333,19.6666666666667,62.0845476223729,61
"331",507,3,3,2000,2002,2001,345674.086666667,343800.66,330900.543333333,12900.1166666667,341551.24,2249.42,0.00683203358792691,661.953683897802,650.333333333333,39.3770049299034,39,74.5657625987689,73
"332",508,3,3,2000,2002,2001,132441.13,132020.476666667,127722.556666667,4297.92,127063.806666667,4956.67,0.0399824023048233,750.911111111111,676.666666666667,42.0638275038348,41.6666666666667,83.0245985167411,81
"333",509,3,3,2000,2002,2001,59359.2766666667,59359.2766666667,52905.1866666667,6454.09,58091.9933333333,1267.28333333333,0.0236025645619817,488.833333333333,336,39.5820760799484,40.8333333333333,73.3801096012389,73
"334",510,23,23,2003,2025,2014,13497.6606478261,13404.1349956522,12841.5275869565,562.607408695652,10150.9090521739,3253.22594347826,0.238843826715282,1292.29710144928,1292.52173913043,44.8909122278687,40.6739130434783,89.6291476501449,84.695652173913
"335",514,3,3,2000,2002,2001,199367.613333333,198092.31,186746.593333333,11345.7166666667,193568.016666667,4524.29333333333,0.022744186934496,592.087902187902,574.166666666667,38.0375046763936,37.5,69.981061366458,73
"336",515,3,3,2000,2002,2001,19977.0066666667,19977.0066666667,17390.4866666667,2586.52,19563.2033333333,413.803333333333,0.0221213990647574,1239.38888888889,1114.33333333333,43.8871794871795,44.5,80.98546675247,79.6666666666667
"337",516,3,3,2000,2002,2001,172046.393333333,172046.393333333,168348.376666667,3698.01666666667,169989.166666667,2057.22666666667,0.0109808434315807,756.598924731183,721,42.1844793604394,42,74.5953349717269,73
"338",517,3,3,2000,2002,2001,37143.6166666667,36740.7933333333,36195.21,545.583333333333,36740.7933333333,0,0,570.722222222222,517.833333333333,41.6106060606061,40,73.6695242082622,73
"339",518,3,3,2000,2002,2001,492531.216666667,490833.13,474889.8,15943.33,476217.053333334,14616.0766666667,0.0291405492834595,715.603481597557,666,42.8990724780724,42.6666666666667,74.9176060380609,73
"340",519,3,3,2000,2002,2001,14917.4633333333,13839.5233333333,13657.1866666667,182.336666666667,13839.5233333333,0,0,656.9,637.5,40.9357142857143,43.6666666666667,72.9474834921326,73
"341",520,23,23,2003,2025,2014,220054.604995652,218734.0631,209183.585373913,9550.47772608696,101161.366704348,117572.696395652,0.531029948315964,866.295835180945,719.630434782609,43.6436517418282,44.2608695652174,89.8785207946664,84.3913043478261
"342",523,3,3,2000,2002,2001,203132.096666667,203132.096666667,194854.68,8277.41666666667,189165.016666667,13967.08,0.0688089536682698,731.543869731801,658.833333333333,37.9446800989749,37.1666666666667,82.449939999239,78.3333333333333
"343",525,3,3,2000,2002,2001,313019.476666667,311103.916666667,299652.616666667,11451.3,261709.113333333,49394.8033333333,0.1586410356767,758.536332858161,680.5,36.1713323028498,35.1666666666667,87.4297669043537,81
"344",526,3,3,2000,2002,2001,41877.6366666667,41011.9,39833.77,1178.13,39205.0966666667,1806.80333333333,0.0501236900804763,533.513888888889,368,42.5989417989418,41.5,80.7507753357347,75.6666666666667
"345",527,3,3,2000,2002,2001,58553.3866666667,58553.3866666667,57796.1266666667,757.26,56550.2233333333,2003.16333333333,0.0338924496046638,947.538095238095,807.666666666667,38.3591031582271,36.5,78.6899900000624,73
"346",529,3,3,2000,2002,2001,288997.89,287832.403333333,281138.63,6693.77333333333,251829.91,36002.4933333333,0.126174012963109,846.69992743106,850.5,40.2212608771103,39,82.0985940079799,81
"347",530,23,23,2003,2025,2014,295075.597234783,293237.294426087,281588.406452174,11648.887973913,136644.289365217,156593.00506087,0.534288974898952,1119.37922612282,983.130434782609,44.6692074261959,44.9130434782609,95.5356937978087,97.8260869565217
"348",533,3,3,2000,2002,2001,75562.14,74376.8466666667,74235.0966666667,141.75,70690.9766666667,3685.87,0.0515650763768541,1021.24242424242,835.333333333333,42.5882016614536,43.3333333333333,78.451707888065,79.6666666666667
"349",534,3,3,2000,2002,2001,322673.72,321499.583333333,310792.366666667,10707.2166666667,318329.516666667,3170.06666666667,0.0091113973569025,670.141693121693,632.833333333333,39.2242424303536,38.3333333333333,75.9646126817638,73
"350",535,3,3,2000,2002,2001,34245.5766666667,33665.1266666667,32014.58,1650.54666666667,30699.5333333333,2965.59333333333,0.0826388690703148,840.583333333333,768.666666666667,45.8915912518854,44,88.7644792272541,86
"351",536,3,3,2000,2002,2001,33827.57,33112.0933333333,32270.44,841.653333333333,30605.5466666667,2506.54666666667,0.069901451627709,457.8,413.666666666667,43.1944444444444,44,79.928176480134,75.6666666666667
"352",538,3,3,2000,2002,2001,62555.5533333333,62555.5533333333,60017.9133333333,2537.64,57827.27,4728.28333333333,0.0659316065205038,649.995421245421,598.666666666667,40.643954248366,37.3333333333333,82.2046003847554,78.3333333333333
"353",539,3,3,2000,2002,2001,14070.8533333333,14070.8533333333,14070.8533333333,0,13046.48,1024.37333333333,0.0779751555246531,670.083333333333,697.166666666667,43.7382987382987,44.1666666666667,75.4175951936395,74.3333333333333
"354",540,23,23,2003,2025,2014,344142.565873913,342049.340373913,331566.596073913,10482.7443,134343.604356522,207705.736017391,0.610816182445439,1056.22476102105,934.565217391304,43.0609061082029,42.6304347826087,95.8682501489345,97.1739130434783
"355",543,3,3,2000,2002,2001,29794.3366666667,29120.9766666667,29011.7366666667,109.24,29120.9766666667,0,0,1022.11111111111,920.333333333333,43.5958164642375,44.8333333333333,78.1431410425105,73
"356",544,3,3,2000,2002,2001,88213.7033333333,88213.7033333333,83548.45,4665.25333333333,86474.3833333333,1739.32,0.0225728066648665,767.856481481482,667.166666666667,42.5769212420852,41.6666666666667,76.6691933505544,73
"357",547,3,3,2000,2002,2001,474249.163333333,470303.33,447888.15,22415.18,430668.103333333,39635.2266666667,0.0843073894234608,651.03125,558.666666666667,41.1973679449169,41,75.0101402624745,73
"358",549,3,3,2000,2002,2001,327346.976666666,325253.983333333,313646.206666666,11607.7766666667,314996.24,10257.7433333333,0.0334671358405945,669.207123788238,577.166666666667,42.2475055016975,42.5,75.1294237000982,73
"359",553,2,2,2001,2002,2001.5,7070.175,7070.175,7070.175,0,6423.11,647.065,0.120435048848537,1024.5,1024.5,37.5555555555556,37.75,75.6203286503102,69.25
"360",554,3,3,2000,2002,2001,21505.5033333333,21505.5033333333,20936.8733333333,568.63,21505.5033333333,0,0,919.138888888889,807,42.3624338624339,43.1666666666667,76.8917063454643,73
"361",555,3,3,2000,2002,2001,51145.5133333333,51145.5133333333,49994.29,1151.22333333333,50787.58,357.933333333333,0.00592223735045565,1012.15873015873,921.166666666667,45.0227044076461,44.3333333333333,79.4755596871526,78.3333333333333
"362",556,3,3,2000,2002,2001,13404.6866666667,13404.6866666667,13404.6866666667,0,13360.5566666667,44.13,0.0044914979089548,749.75,458.166666666667,38.3263403263403,37.3333333333333,72.7652564088542,73
"363",557,3,3,2000,2002,2001,16197.2733333333,16197.2733333333,16197.2733333333,0,16197.2733333333,0,0,870.222222222222,740,42.9675925925926,39.8333333333333,73.6104614080766,68.8333333333333
"364",558,3,3,2000,2002,2001,838035.713333333,833345.42,801838.623333333,31506.7966666667,808473.88,24871.54,0.0300787219060238,860.27074627176,723,41.8310038803728,41.6666666666667,77.8680819033547,73
"365",560,8,8,2003,2010,2006.5,152664.99125,152372.5625,150139.27875,2233.28375,77763.72625,74608.83625,0.485709017889263,1084.95500044653,921.75,44.1342668877382,44.5625,98.5437403553087,103.75
"366",563,3,3,2000,2002,2001,262189.08,260938.863333333,246667.143333333,14271.72,258264.136666667,2674.72666666667,0.00933586688782392,613.660110685398,520,38.789443189688,37.6666666666667,62.3558705568248,73
"367",564,3,3,2000,2002,2001,2817.87666666667,2817.87666666667,2635.83333333333,182.043333333333,2817.87666666667,0,0,357,357,24.1666666666667,24,76.5872848620112,75
