"","year","soc_2010","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"1334",2017,"15-1122",97764.41,97764.41,87156.98,10607.43,85390.86,12373.55,0.126564973900011,1545.5,1298,40.375,39,103.598816276803,111
"1335",2018,"15-1122",93285.7,93285.7,91484.92,1800.78,60482.55,32803.15,0.351641784324929,1527,1298,40.1372549019608,39.5,106.72133413803,111
"1336",2019,"15-1122",107228.63,103812.88,98053.88,5759,88076.39,15736.49,0.151585140495091,2083.71428571429,2384,40.2982456140351,39.5,104.899376069713,111
"1337",2020,"15-1122",156062.9119,156062.9119,148251.9466,7810.9653,138087.2311,17975.6808,0.115182272207751,1746.88888888889,1394,39.7941176470588,39,105.359573960378,111
"1338",2021,"15-1122",162219.5356,162219.5356,159129.2073,3090.3283,145935.2284,16284.3072,0.100384378119253,2106.66666666667,2384.5,43.4133333333333,41,105.567592344901,111
"1339",2022,"15-1122",172025.48,164719.48,162756.57,1962.91,143883.63,20835.85,0.126492932104934,1875.4,1490,42.3466666666667,41,106.837358823619,111
"1340",2023,"15-1122",212843.88,212843.88,212843.88,0,182527.17,30316.71,0.142436371672984,1898.14285714286,2211.5,42.2875,43,103.45554882762,111
"1341",2024,"15-1122",266165.1,264521.23,260620.31,3900.92,227127.91,37393.32,0.141362264193313,1898.14285714286,2211.5,41.1574074074074,41,106.645673090209,111
"1342",2025,"15-1122",211207.22,211207.22,206217.61,4989.61,179383.77,31823.45,0.150674063130986,1898.14285714286,2211.5,41.9166666666667,42,107.975614327957,111
"1343",2000,"15-1131",698745.92,688143.9,675955.22,12188.68,488881.18,199262.72,0.28956548187087,1025,1067.5,36.8848684210526,36,101.562190437204,111
"1344",2001,"15-1131",721046.83,716057.94,690398.54,25659.4,519687.77,196370.17,0.274237822151654,1042.3786407767,962,37.5379876796715,36,101.972048574728,111
"1345",2002,"15-1131",620138.64,616536.1,588344.65,28191.45,471538.02,144998.08,0.235181816604089,1113.68686868687,1039.5,37.4261083743842,36,102.65287925557,111
"1346",2003,"15-1131",603711.609999999,594919.989999999,554717.509999999,40202.48,440808.7,154111.29,0.259045405416618,1167.15841584158,1180.5,39.0928571428571,39,103.782087319002,111
"1347",2004,"15-1131",598796.3,594089,540002.97,54086.03,437486.04,156602.96,0.263601850901127,1181.71428571429,1245,40.4127764127764,41,102.723420867917,111
"1348",2005,"15-1131",584515.62,580799.37,561268.73,19530.64,437497.99,143301.38,0.246731293802884,1051.61666666667,923,39.6236559139785,38,104.218403732084,111
"1349",2006,"15-1131",548183.7,548183.7,533512.14,14671.56,413592.75,134590.95,0.245521619851156,1255.83333333333,1163.5,40.4293948126801,39,104.574102185089,111
"1350",2007,"15-1131",545273.26,544618.21,529995.52,14622.69,402052.35,142565.86,0.261772113716139,1358.21153846154,1250,39.4700854700855,39,102.425731412837,111
"1351",2008,"15-1131",568333.53,566675.15,546580.54,20094.61,434228.81,132446.34,0.233725336288348,1210.04838709677,1083,40.1656976744186,38,104.870487809462,111
"1352",2009,"15-1131",547128.3,544095.42,508952.75,35142.67,431863.89,112231.53,0.206271778578838,1309.5,1153,40.9685714285714,39,104.803517092645,111
"1353",2010,"15-1131",513272.18,512367.63,465039.23,47328.4,396846.94,115520.69,0.225464458010355,1191.26785714286,1082,40.7790697674419,39,102.840904801109,111
"1354",2011,"15-1131",450948.21,447310.44,428238.03,19072.41,349326.62,97983.82,0.219051046517045,1295.1935483871,1240.5,41.6782006920415,41,105.25731885444,111
"1355",2012,"15-1131",500334.69,500334.69,482000.25,18334.44,400850.16,99484.53,0.198835963182965,1391.15217391304,1355,42.328813559322,42.5,104.639872522131,111
"1356",2013,"15-1131",457933.49,457933.49,433279.31,24654.18,360283.02,97650.47,0.213241599779042,1400.45454545455,1353,42.2805755395683,42,104.099171322892,111
"1357",2014,"15-1131",942118.019999999,938357.539999999,911454.439999999,26903.1,749291.88,189065.66,0.201485736449669,1484.01818181818,1442,43.3458904109589,44,105.931525226514,111
"1358",2015,"15-1131",433534.61,430995.74,409694.61,21301.13,332763.75,98231.99,0.227918702862353,1499,1250,43.532319391635,43,106.968574051335,111
"1359",2016,"15-1131",462503.61,462503.61,450386.1,12117.51,356310.03,106193.58,0.22960594837303,1263.52777777778,942.5,42.5487804878049,41,104.506736369041,111
"1360",2017,"15-1131",458419.78,456780.18,452256.01,4524.17,365736.63,91043.55,0.199315894135337,1557.97222222222,1250,40.8865546218487,38.5,107.11698659955,111
"1361",2018,"15-1131",505645.77,499807.44,481408.04,18399.4,403136,96671.44,0.19341736889711,1491.1875,1591,42.9007936507937,41,107.546771132499,111
"1362",2019,"15-1131",525140.91,518546.83,505946.87,12599.96,421892.6,96654.23,0.186394409160692,1521.6875,1644.5,43.4160305343511,43,105.489428196871,111
"1363",2020,"15-1131",390897.9858,387462.4759,379597.9903,7864.4856,296859.9016,90602.5743,0.233835738775859,1711.16666666667,1720.5,44.7771084337349,46,108.650433391039,111
"1364",2021,"15-1131",558434.2723,536936.3492,520351.5857,16584.7635,438542.8026,98393.5466,0.183249926637673,1531.09302325581,1613,43.512077294686,43,107.641170954086,111
"1365",2022,"15-1131",464360.13,460789.24,456339.12,4450.12,349760.92,111028.32,0.240952501408236,1820.46875,1576.5,43.4587628865979,43,107.896678511851,111
"1366",2023,"15-1131",441619.13,440579.97,428841.13,11738.84,364630.5,75949.47,0.172385208524119,1873.55172413793,1683,43.453488372093,42,107.058096671985,111
"1367",2024,"15-1131",396727.73,390811.44,383870.12,6941.32,305369.02,85442.42,0.218628246911093,1873.55172413793,1683,43.2222222222222,42,106.174344154306,111
"1368",2025,"15-1131",347042.34,347042.34,335407.75,11634.59,302693.81,44348.53,0.127789969373766,1873.55172413793,1683,43.244094488189,40,107.66234984469,111
"1369",2003,"15-1134",333522.69,333522.69,309598.68,23924.01,248300.22,85222.47,0.255522255472334,1072.15555555556,1106,37.5086956521739,36,102.174931576619,111
"1370",2004,"15-1134",298953.88,298953.88,283199.73,15754.15,224001.1,74952.78,0.250716866427691,1012.12121212121,962,37.3253588516746,36,98.7283120058518,111
"1371",2005,"15-1134",332968.01,332968.01,316560.82,16407.19,265826.26,67141.75,0.201646248238682,906,1098,37.1327800829876,35,100.98828013538,111
"1372",2006,"15-1134",373963.57,370354.82,358410.42,11944.4,288012.5,82342.32,0.222333598898483,1119.23076923077,1106,37.634703196347,35,99.1014898091511,111
"1373",2007,"15-1134",379930.74,379930.74,373018.48,6912.26,273653.2,106277.54,0.279728721082164,1224.90625,955,38.5330578512397,37,97.3528574971322,111
"1374",2008,"15-1134",429775.65,429775.65,418982.15,10793.5,345890.24,83885.41,0.195184185050968,1134.24528301887,981,38.1455223880597,36,100.522356513218,111
"1375",2009,"15-1134",446933.3,446783.91,428362.67,18421.24,335747.31,111036.6,0.248524169100002,1087.86956521739,984.5,38.2893890675241,36,99.5250784434023,111
"1376",2010,"15-1134",405844.21,405844.21,389764.44,16079.77,284618.71,121225.5,0.298699592141526,1216.67741935484,981,39.8701754385965,36,98.1298070508386,111
"1377",2011,"15-1134",184260.5,180714.05,167280.39,13433.66,103471.3,77242.75,0.427430794672578,898.777777777778,734.5,36.4566929133858,33.5,102.224749099475,111
"1378",2012,"15-1134",212961.46,212961.46,201416.65,11544.81,145408.32,67553.14,0.317208287358661,1195.41666666667,981,37.6046511627907,35,101.652364751819,111
"1379",2013,"15-1134",173156.81,172439.44,170266.88,2172.56,109020.78,63418.66,0.367773520953211,1002.1,839.5,38.3813559322034,36,100.177975873733,111
"1380",2014,"15-1134",392359.12,392359.12,389738.68,2620.44,249536.14,142822.98,0.36401085821581,1036.25,1096,37.3801652892562,37,100.710758602986,111
"1381",2015,"15-1134",219472.97,216814.5,213039.39,3775.11,140929.96,75884.54,0.349997532452857,1187.39130434783,1069,36.6393442622951,34,104.229625278752,111
"1382",2016,"15-1134",174650.61,174650.61,166042.13,8608.48,116303.22,58347.39,0.334080653941031,1267.9375,1281.5,38.3,37,106.650411756363,111
"1383",2017,"15-1134",216331.81,216331.81,205989.68,10342.13,156253.1,60078.71,0.277715561109575,1066.07692307692,711.5,38.4,36,103.334693728121,111
"1384",2018,"15-1134",210316.59,207711.07,200820.53,6890.54,130851.8,76859.27,0.370029724462928,1395.77272727273,1115.5,39.2293577981651,36.5,107.867007617841,111
"1385",2019,"15-1134",194359.77,192779.35,184137.78,8641.57,118303.06,74476.29,0.38632918930373,1235.125,1049.5,38.3366336633663,36,103.027543665854,111
"1386",2020,"15-1134",228987.221,228987.221,214603.1905,14384.0305,156637.5187,72349.7023,0.315955196032533,1250.45454545455,932,38.5894736842105,34,102.408836082604,111
"1387",2021,"15-1134",166505.3329,166505.3329,166505.3329,0,100578.9983,65926.3346,0.395941279788283,1669,1892,37.5774647887324,34.5,103.100324170458,111
"1388",2022,"15-1134",185497.92,185497.92,182533.72,2964.2,111972.28,73525.64,0.396369080580526,1570.66666666667,1942,35.8625,33,106.345979189416,111
"1389",2023,"15-1134",204166.9,200897.8,193712.7,7185.1,122462.48,78435.32,0.390423986723598,1743.25,1548,37.8805970149254,34,105.418451222462,111
"1390",2024,"15-1134",167951.16,167951.16,162913.55,5037.61,95663.79,72287.37,0.430407089775385,1743.25,1548,38.5757575757576,37,105.810880913237,111
"1391",2025,"15-1134",164925.07,164925.07,138495.48,26429.59,88350.45,76574.62,0.464299454291576,1743.25,1548,38.859375,37,102.9045904907,111
"1392",2003,"15-113X",796748.509999999,787196.939999999,727393.95,59802.99,615028.2,172168.74,0.218711139807022,1437.70588235294,1461.5,38.8031496062992,38,108.816646022532,111
"1393",2004,"15-113X",860396.37,860396.37,830378.17,30018.2,646361.16,214035.21,0.24876349722396,1313.9375,1250,40.0474516695958,39,108.506770815409,111
"1394",2005,"15-113X",852125.4,846946.14,814247.65,32698.49,637020.93,209925.21,0.247861345704935,1278.25974025974,1240.5,39.5808823529412,38,109.553274733621,111
"1395",2006,"15-113X",866002.51,866002.51,843589.64,22412.87,678924.5,187078.01,0.21602478958173,1414.01136363636,1250,39.5079086115993,38,109.442240785191,111
"1396",2007,"15-113X",867485.330000001,864611.910000001,861357.790000001,3254.12,701341.86,163270.05,0.188836225954833,1460.74712643678,1346,39.9761467889908,39,111.071402347442,111
"1397",2008,"15-113X",994617.97,989342.030000001,970923.150000001,18418.88,751556.69,237785.34,0.240346950588969,1504.53271028037,1423,39.5283911671924,37,110.307841313484,111
"1398",2009,"15-113X",986918.67,986918.67,924426.959999999,62491.71,783653.65,203265.02,0.205959240795394,1446.57894736842,1432.5,39.9985185185185,38,110.60992005552,111
"1399",2010,"15-113X",1094883.44,1088542.25,1027246.23,61296.02,831156.74,257385.51,0.236449719797279,1609.42718446602,1442,39.8049853372434,38,110.128179994851,111
"1400",2011,"15-113X",1024752.18,1017821.67,965791.089999999,52030.58,800058.409999999,217763.26,0.213950308210671,1584.5,1429.5,39.9907407407407,39,111.048378189865,111
"1401",2012,"15-113X",978464.959999999,977145.169999999,943411.599999999,33733.57,761409.819999999,215735.35,0.220781268355448,1613.56179775281,1596,40.0984126984127,38,111.870732380533,111
"1402",2013,"15-113X",1186857.77,1178387.69,1147936.87,30450.82,922238.26,256149.43,0.217372798590589,1691.29906542056,1740.5,40.6707152496626,38,110.951198539761,111
"1403",2014,"15-113X",2251173.5,2237581.1,2191775.18,45805.92,1707461.45,530119.65,0.236916396013534,1597.06194690265,1596,41.6372688477952,40,111.529872745171,111
"1404",2015,"15-113X",1320136.85,1314273.98,1291243.25,23030.73,1075097.33,239176.65,0.181983858495015,1558.72093023256,1319,41.6263736263736,40,111.536894209836,111
"1405",2016,"15-113X",1606691.42,1606691.42,1576482.92,30208.5,1316393.07,290298.35,0.180680836647525,1774.51923076923,1731,40.1847133757962,38,111.73589101509,111
"1406",2017,"15-113X",1622331.7,1620900.14,1584486.78,36413.36,1320378.58,300521.56,0.185404117492395,1702.08510638298,1623.5,41.1464891041162,39,112.085435540773,111
"1407",2018,"15-113X",1572225.1,1565866.9,1545993.8,19873.1,1306825.09,259041.81,0.165430286571611,1788.47967479675,1923,40.1768617021277,37,111.231983267543,111
"1408",2019,"15-113X",1806239.35,1803714.02,1779097.87,24616.15,1453442.77,350271.25,0.194194448851709,1809.61904761905,1731,40.2405929304447,38,111.951363919653,111
"1409",2020,"15-113X",2031541.607,2026480.5338,1990938.1512,35542.3826,1615259.4641,411221.0697,0.202923769975174,1928.93965517241,1904,40.6245614035088,38,112.401337282562,111
"1410",2021,"15-113X",2127978.895,2120987.7781,2082308.2935,38679.4846,1670714.7001,450273.078,0.212294046504765,1926.95302013423,1846,40.0833333333333,36.5,112.728190830964,111
"1411",2022,"15-113X",2175487.67,2169691.75,2144002.91,25688.84,1702585.56,467106.19,0.215286890407359,2277.16312056738,2500,40.1467576791809,37,112.244959976458,111
"1412",2023,"15-113X",2333280.87,2328777.31,2272300.32,56476.99,1774557.43,554219.88,0.23798749567858,2153.14705882353,2225,40.0648044692737,36,112.403738990397,111
"1413",2024,"15-113X",2147043.36,2133740.77,2064380.86,69359.91,1665771.78,467968.99,0.219318577298403,2153.14705882353,2225,39.8654073199528,36,110.82792868039,111
"1414",2025,"15-113X",2387651.85,2387651.85,2315019.32,72632.53,1867229.52,520422.33,0.217964076295294,2153.14705882353,2225,39.2042648709315,36,113.096386858076,111
"1415",2003,"15-1141",81032.73,81032.73,72778.43,8254.3,44580.72,36452.01,0.449843044902967,969.529411764706,1004.5,37.9787234042553,34.5,103.147655027789,111
"1416",2004,"15-1141",85529.78,85529.78,83459.69,2070.09,47859.75,37670.03,0.440431742020148,863.3,721,39.7959183673469,38.5,108.117942078186,111
"1417",2005,"15-1141",83842.23,83842.23,79414.25,4427.98,60045.15,23797.08,0.283831668122377,1136.22222222222,1086.5,41.0535714285714,44,96.9083062318357,92
"1418",2006,"15-1141",83284.36,81693.21,79770.11,1923.1,43739.5,37953.71,0.464588305441786,1229.5,1153.5,41.7692307692308,42,104.234068902422,111
"1419",2007,"15-1141",94436.09,94436.09,91860.14,2575.95,58677.4,35758.69,0.378654918898061,1343.125,1442,44.0322580645161,45,105.465436889647,111
"1420",2008,"15-1141",106505.95,106505.95,103986.43,2519.52,75826.29,30679.66,0.288055831622552,1622,1316,43.1739130434783,44.5,108.704437076051,111
"1421",2009,"15-1141",116128.34,116128.34,109184.63,6943.71,71930.51,44197.83,0.380594693767258,1257.55555555556,1000,42.5890410958904,44,99.8384230757109,111
"1422",2010,"15-1141",94061.54,94061.54,94061.54,0,57885.49,36176.05,0.384599805616621,909,574.5,44.0294117647059,42.5,100.651090870934,111
"1423",2011,"15-1141",170891.32,170891.32,169722.42,1168.9,103507.99,67383.33,0.394305164241227,1196.58333333333,729,41.6435643564356,39,104.396209766535,111
"1424",2012,"15-1141",93957.96,93211.15,89583.68,3627.47,56954.42,36256.73,0.388974173154177,1621.2,1676.5,43.5079365079365,44,103.012846424489,111
"1425",2013,"15-1141",115262.72,115262.72,115262.72,0,73705.09,41557.63,0.360547018151229,1325,1336.5,40.4090909090909,38,104.217212122011,111
"1426",2014,"15-1141",225766.57,225766.57,218421.75,7344.82,174515.38,51251.19,0.22700964983434,1469.15384615385,1311.5,43.75,43,107.354417440988,111
"1427",2015,"15-1141",102739.23,102739.23,102739.23,0,61209.68,41529.55,0.404222904921518,1522.66666666667,1336.5,43.1333333333333,44,107.470335820115,111
"1428",2016,"15-1141",105354.71,105354.71,104990.06,364.65,49972.19,55382.52,0.525676735287867,1155,789,43.2181818181818,41,110.870262848239,111
"1429",2017,"15-1141",77943.48,77943.48,77943.48,0,46783.02,31160.46,0.399782765665582,1291.14285714286,1076.5,39.8837209302326,37,108.298404048677,111
"1430",2018,"15-1141",104574.89,104574.89,104574.89,0,58977.73,45597.16,0.436023982430199,905.75,667.5,42.3725490196078,42,107.426850460947,111
"1431",2019,"15-1141",111161.24,111161.24,111161.24,0,76753.88,34407.36,0.309526593981859,1636.375,1596,43.9454545454545,44,106.315959951508,111
"1432",2020,"15-1141",115721.2335,115721.2335,115209.7725,511.461,89637.9589,26083.2746,0.225397481612569,1478.33333333333,1268.5,44.6181818181818,47.5,110.905706061282,111
"1433",2021,"15-1141",127017.9633,124028.399,124028.399,0,74354.9928,49673.4062,0.400500261234526,2038.75,2471,45.7068965517241,47,108.89869811268,111
"1434",2022,"15-1141",150588.44,150588.44,150588.44,0,92807.99,57780.45,0.383697779192081,1727,1423.5,44.03125,45,108.659437337952,111
"1435",2023,"15-1141",97757.49,97757.49,97757.49,0,71404.43,26353.06,0.269575865746962,1833.55555555556,1346,43.4871794871795,38,109.932379503606,111
"1436",2024,"15-1141",145210.24,145210.24,141063.83,4146.41,96532.14,48678.1,0.335224981378724,1833.55555555556,1346,43.28125,42,111.209731283414,111
"1437",2025,"15-1141",147410.56,147410.56,142468.24,4942.32,98144.94,49265.62,0.3342068573649,1833.55555555556,1346,44.45,45,108.478326043941,111
"1438",2003,"15-1142",234716.14,234716.14,216494.23,18221.91,190118.64,44597.5,0.190006106951145,1057.62790697674,1000,35.7073170731707,32,97.0502326767985,92
"1439",2004,"15-1142",206031.42,202712.27,194819.09,7893.18,150988.45,51723.82,0.255158802178082,1052.58823529412,962,38.3461538461538,37,96.7850040848539,92
"1440",2005,"15-1142",184342.1,183432.41,177699.16,5733.25,147586.91,35845.5,0.195415303108104,1023.73333333333,942.5,38.744,37,98.7530373176692,101.5
"1441",2006,"15-1142",182428.32,182428.32,180072.57,2355.75,151192.35,31235.97,0.171223250863682,1113.09523809524,1086.5,37.6614173228346,33,96.0212866072549,91
"1442",2007,"15-1142",178344.27,178344.27,155919.2,22425.07,149165.67,29178.6,0.163608284134949,1319.45454545455,1427,40.047619047619,39,96.6823775723212,92
"1443",2008,"15-1142",221889.01,221889.01,217116.2,4772.81,176630.83,45258.18,0.2039676503131,1336.73913043478,1250,40.3896103896104,40,99.7552722868067,111
"1444",2009,"15-1142",226521.93,226521.93,212997.96,13523.97,177622.07,48899.86,0.215872520598778,1291.04761904762,1206.5,40.1032258064516,41,99.9167987841177,111
"1445",2010,"15-1142",230333.42,230333.42,211986.2,18347.22,194203.67,36129.75,0.15685847932966,1194.4,1127,40.937106918239,41.5,100.503092820833,111
"1446",2011,"15-1142",242726.52,242726.52,238855.94,3870.58,189376.54,53349.98,0.219794606703874,1439.45,1009.5,39.396449704142,36.5,99.1916692910194,111
"1447",2012,"15-1142",239438.03,237411.6,223454.29,13957.31,178176.25,59235.35,0.249504868338363,1148.10714285714,1154,39.3636363636364,38,99.7243173459089,111
"1448",2013,"15-1142",244003.48,244003.48,239772.59,4230.89,185763.02,58240.46,0.238687005611559,1350.88,1182.5,40.1049382716049,39,98.6787628192844,111
"1449",2014,"15-1142",406297.95,406297.95,394632.58,11665.37,344837.19,61460.76,0.151270170080848,1134.05,1077,41.7205882352941,42,99.0928073104972,111
"1450",2015,"15-1142",219068.12,217344.12,215573.92,1770.2,187349.49,29994.63,0.138005251763885,1230.52941176471,897.5,42.1145038167939,43,100.399606025689,111
"1451",2016,"15-1142",209532.62,205218.62,205218.62,0,175148.58,30070.04,0.146526859989605,1079.07142857143,1057,42.495145631068,42,101.909977125857,111
"1452",2017,"15-1142",199564.02,196602.57,196602.57,0,147951.91,48650.66,0.247456887262461,1186.48,1034.5,41.7948717948718,40.5,101.453137464073,111
"1453",2018,"15-1142",223285.3,223285.3,221036.5,2248.8,168527.41,54757.89,0.245237326416025,1491.36,1538,41.8547008547009,41,101.677722089184,111
"1454",2019,"15-1142",173529.33,170951.81,169586.14,1365.67,129652.5,41299.31,0.241584514372793,1487.40909090909,1569,43.0857142857143,42,101.528226404856,111
"1455",2020,"15-1142",294173.1383,290560.8392,290560.8392,0,227788.8144,62772.0248,0.216037456984327,1306.63157894737,1058,43.634328358209,42,100.544985139897,111
"1456",2021,"15-1142",233596.8748,233596.8748,229144.8725,4452.0023,202976.4324,30620.4424,0.131082414635112,1425.33333333333,1075,44.0485436893204,45,100.377862271812,111
"1457",2022,"15-1142",289640.79,289640.79,289640.79,0,217034.84,72605.95,0.250675845760537,1567.10526315789,1442,44.228813559322,44,101.770008084842,111
"1458",2023,"15-1142",204052.56,204052.56,201612.94,2439.62,175049.14,29003.42,0.142137006269365,2128.63636363636,2034.5,42.7439024390244,42,100.547152949221,111
"1459",2024,"15-1142",176811.11,176811.11,175417.24,1393.87,142848.79,33962.32,0.192082499793141,2128.63636363636,2034.5,44.6323529411765,43.5,101.343736883955,111
"1460",2025,"15-1142",130213.37,130213.37,130213.37,0,97179.69,33033.68,0.253688849309406,2128.63636363636,2034.5,43.7962962962963,42,99.9360964238926,111
"1461",2011,"15-1143",93899.4,93899.4,93899.4,0,81852.81,12046.59,0.128292513051202,1363.33333333333,904,43.0983606557377,41,101.198344078876,111
"1462",2012,"15-1143",111979.85,111979.85,108601.4,3378.45,103220.05,8759.8,0.0782265737987683,2045.9,1683,41.9733333333333,41,101.784417017883,111
"1463",2013,"15-1143",145033.53,145033.53,143898.07,1135.46,133625.71,11407.82,0.0786564320678122,1429.64285714286,1423,43.3522727272727,42,104.39771541105,111
"1464",2014,"15-1143",232949.48,232949.48,228994.93,3954.55,205176.56,27772.92,0.119222931942153,1961.21428571429,2057.5,42.0131578947368,41.5,104.826806267179,111
"1465",2015,"15-1143",109362,109362,109362,0,90137.4,19224.6,0.17578866516706,1515.63636363636,1187.5,45.5223880597015,44.5,103.357954042538,111
"1466",2016,"15-1143",125908.06,125908.06,125908.06,0,117184.07,8723.99,0.0692885745360543,1841.71428571429,1903.5,41.1515151515151,39,99.0976016150196,101.5
"1467",2017,"15-1143",112616.75,111953.42,111733,220.42,108975.34,2978.08,0.026601063192174,1550.18181818182,1608,43.7746478873239,44,100.926318999455,111
"1468",2018,"15-1143",130368.48,130368.48,130368.48,0,127323.67,3044.81,0.0233554153580681,1550,1673,42.1052631578947,41,102.642359410802,111
"1469",2019,"15-1143",111595.16,111595.16,111595.16,0,98765.74,12829.42,0.114963946465062,2038.44444444444,1923.5,43.6326530612245,45,101.120786510813,111
"1470",2020,"15-1143",93845.0106,93845.0106,93845.0106,0,86876.4191,6968.5915,0.074256387797776,1859.7,1750,43.0588235294118,43,100.072867715143,92
"1471",2021,"15-1143",97313.4679,97313.4679,97313.4679,0,92214.6758,5098.7921,0.0523955441115258,1821.8,1750,44.2448979591837,45,103.18522990177,111
"1472",2022,"15-1143",93700.3,93700.3,90370.13,3330.17,83980.28,9720.02,0.103735206824311,1976.71428571429,1798,45.051282051282,46,106.844794947295,111
"1473",2023,"15-1143",75105.84,75105.84,71943.37,3162.47,67286.68,7819.16,0.104108548682766,2644.8,2827,41.7333333333333,37.5,102.512876628502,111
"1474",2024,"15-1143",131892.54,131892.54,123397.55,8494.99,115151.96,16740.58,0.126925904982951,2644.8,2827,45.6851851851852,45,104.809585818879,111
"1475",2025,"15-1143",81982.53,81982.53,81982.53,0,79561.09,2421.44,0.0295360487167205,2644.8,2827,45.5675675675676,44.5,100.37799931278,92
"1476",2003,"15-1150",325560.79,321967.98,294804.46,27163.52,213284.48,108683.5,0.337559964813892,819.155555555556,734.5,36.6192660550459,33,90.772818092035,81
"1477",2004,"15-1150",358914.82,357126.54,335321.05,21805.49,240223.98,116902.56,0.327342123606943,938.245614035088,792,38.3708333333333,38,91.7965523648845,81
"1478",2005,"15-1150",346864.95,345747.88,337885.59,7862.29,223405.88,122342,0.353847433569224,865.076923076923,826.5,37.9755102040816,38,90.8598249684134,81
"1479",2006,"15-1150",348438.77,348438.77,333226.66,15212.11,277251.8,71186.97,0.204302667008037,957.024390243902,691.5,37.6081081081081,34,92.977253277527,91
"1480",2007,"15-1150",337170.01,336243.9,325703.77,10540.13,235455.01,100788.89,0.299749348612718,913.888888888889,884,37.6587677725119,36,94.0345893263789,92
"1481",2008,"15-1150",470569.37,469075.34,433221.56,35853.78,344521.82,124553.52,0.265529882683664,967.933333333333,850,37.5694915254237,37,94.0052991274279,92
"1482",2009,"15-1150",385880.12,383604.79,364634.81,18969.98,269035.48,114569.31,0.298664961926049,983.551724137931,1034.5,39.888,39,94.0644536268695,92
"1483",2010,"15-1150",454398.36,453886.38,396110.02,57776.36,298781.35,155105.03,0.341726557205792,877.351351351351,765,39.4285714285714,38.5,95.482476253198,92
"1484",2011,"15-1150",531880.14,527546.11,498025.24,29520.87,376867,150679.11,0.285622634957919,951.661016949153,843,39.8757396449704,40,95.2117617169047,92
"1485",2012,"15-1150",499152.33,499152.33,464789.82,34362.51,346436.32,152716.01,0.305950710477501,1112.05882352941,966,40.1722972972973,38,93.5190282092844,91
"1486",2013,"15-1150",529352.65,520322.46,478171.73,42150.73,373782.12,146540.34,0.281633700763177,963.255813953488,855,41.0845481049563,39,95.4592643953905,92
"1487",2014,"15-1150",1137939.74,1132718.56,1106748.62,25969.94,805653.6,327064.96,0.288743357396739,1047.19607843137,962,40.9270516717325,40,93.5013288649565,91
"1488",2015,"15-1150",502414.28,498057.83,481460.23,16597.6,388357.23,109700.6,0.220256752112501,1116.67441860465,962,40.4222972972973,40,97.5181079474245,92
"1489",2016,"15-1150",607613.25,607613.25,594141.82,13471.43,449350.1,158263.15,0.260466917072661,1174.35,1094.5,40.4084967320261,39,98.2590127025702,92
"1490",2017,"15-1150",515060.49,508969.69,486731.6,22238.09,372764.64,136205.05,0.267609354105153,1052.75,1025,40.4763636363636,39,98.0311582994263,111
"1491",2018,"15-1150",619560.07,618408.34,606981.82,11426.52,446476.37,171931.97,0.278023368831022,1329.02,1039,39.7269938650307,38,97.9737190963498,92
"1492",2019,"15-1150",560895.76,556666.72,539709.37,16957.35,408392.71,148274.01,0.266360471486422,1236.14,1166.5,41.3263157894737,39,100.639399729159,111
"1493",2020,"15-1150",700889.7645,694892.6396,669266.9071,25625.7325,503433.5396,191459.1,0.275523280992312,1203.95744680851,1087.5,42.0957095709571,41.5,99.8732714648543,111
"1494",2021,"15-1150",641799.686,638420.7329,617339.0889,21081.644,453488.6915,184932.0414,0.289671108517973,1223.3488372093,1010,42.8614864864865,42,99.4922263554515,111
"1495",2022,"15-1150",791991.82,788570.07,777212.89,11357.18,587059.18,201510.89,0.25553961235176,1394.78,1305.5,42.7461773700306,42,100.757798048308,111
"1496",2023,"15-1150",777955.83,777474.4,752841.96,24632.44,572124.98,205349.42,0.264123706195342,1601.72340425532,1576.5,42.0714285714286,39,99.8504041805106,111
"1497",2024,"15-1150",670856.77,663447.73,649952.47,13495.26,480797.04,182650.69,0.275305320586446,1601.72340425532,1576.5,42.5132075471698,41,98.2611075479903,111
"1498",2025,"15-1150",765452.499999999,759695.019999999,733943.219999999,25751.8,555557.18,204137.84,0.268710251648089,1601.72340425532,1576.5,42.0109489051095,39.5,100.098032049756,111
"1499",2011,"15-1199",242136.33,242136.33,230424.94,11711.39,187578.43,54557.9,0.225318934998313,1579.44444444444,1077,41.9634146341463,44,101.47833259883,111
"1500",2012,"15-1199",387421.51,387421.51,364096.47,23325.04,293071.24,94350.27,0.243533896711104,1220.18421052632,1144.5,41.76953125,41,97.847088588344,111
"1501",2013,"15-1199",394707.65,392516.12,377517.81,14998.31,295718.69,96797.43,0.246607527864079,1274.44444444444,1000,42.04,41.5,98.7039663237271,111
"1502",2014,"15-1199",952879.79,937089.27,875784.57,61304.7,723926.94,213162.33,0.227472810567983,1132.41666666667,981,42.3772241992883,42,99.1268740277007,111
"1503",2015,"15-1199",495344.69,493890.33,487337.06,6553.27,390326.8,103563.53,0.209689325158482,1170.04166666667,1136,41.3966666666667,39,101.882007712117,111
"1504",2016,"15-1199",632533.06,626353.49,605986.75,20366.74,498482.29,127871.2,0.204151812102141,1269.61538461538,1269,41.0803571428571,40,101.436728755195,111
