"","year","occ2010","n_months","n_months_explicit","min_month","max_month","month","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"380",2001,1360,12,12,1,12,6.5,302542.405416667,300941.642358333,297604.040708333,3337.60165,269465.803783333,31475.838575,0.10500219237409,1090.88292560143,1010.58208333333,43.3108171172628,42.0833333333333,108.149050228404,111
"381",2001,1410,12,12,1,12,6.5,757642.463158333,754785.228041667,739268.914191667,15516.31385,679695.928241667,75089.2998,0.0995364729889129,1206.21838886477,1154.69291666667,40.8140070721217,39.375,105.449218785832,111
"382",2001,1430,12,12,1,12,6.5,269718.2659,267889.429641667,259932.217266667,7957.212375,219719.841525,48169.5881166667,0.177452776787699,1079.02536055584,1019.37083333333,41.3440509424624,40.8333333333333,101.106843522633,111
"383",2001,1440,12,12,1,12,6.5,9841.44456666667,9638.02814166667,9488.868625,149.159516666667,9638.02814166667,0,0,1123.02888888889,1173.99833333333,43.3831349206349,40.375,98.5363288975796,93.5833333333333
"384",2001,1450,12,12,1,12,6.5,25677.4335333333,25677.4335333333,25449.5164416667,227.917091666667,22992.8302416667,2684.60329166667,0.0936521806921403,1326.786875,1180.18791666667,41.8610356079106,40.0416666666667,105.882632515323,105.541666666667
"385",2001,1460,12,12,1,12,6.5,348145.206616667,346818.797033333,338074.125025,8744.67200833333,325866.443866667,20952.3531666667,0.0599730691464082,1181.81492398776,1130.47791666667,41.8477469685443,40.2916666666667,105.312547311049,111
"386",2001,1520,12,12,1,12,6.5,20095.31955,20041.1754666667,20007.78345,33.3920166666667,18696.0444166667,1345.13105,0.0511140884172199,1448.74983333333,1250.22708333333,41.7535044068132,40.2083333333333,109.684290939484,109.75
"387",2001,1530,12,12,1,12,6.5,283932.110108333,280544.631616667,269805.246566667,10739.38505,251110.052891667,29434.578725,0.104852828245963,1164.31399209163,1104.18916666667,42.2587336296039,41.0416666666667,107.39956417803,111
"388",2001,1540,12,12,1,12,6.5,231526.343433333,230247.306883333,221403.802616667,8843.50426666667,184367.747791667,45879.5590916667,0.198454177555583,785.576456346871,697.14375,39.1764411466897,38.2083333333333,88.9282701971182,86.4166666666667
"389",2001,1550,12,12,1,12,6.5,866415.122066667,861501.122558333,827479.581758333,34021.5408,653255.9472,208245.175358333,0.241976446792882,748.305033613215,697.135,38.8800651686777,38.3333333333333,87.1183526632492,81
"390",2001,1560,12,12,1,12,6.5,78607.4528583333,77574.2839916667,74875.8979416667,2698.38605,68395.7811916667,9178.5028,0.114663471735173,607.466604843074,481.210833333333,37.8343919446673,35.5833333333333,81.1544300651735,79
"391",2001,1600,12,12,1,12,6.5,36880.7861583333,36880.7861583333,35377.3923083333,1503.39385,29828.6553416667,7052.13081666667,0.182502589053842,809.359353174603,734.582916666667,42.8816511374552,42.75,100.736098554141,110.208333333333
"392",2001,1610,12,12,1,12,6.5,128928.146216667,128845.082225,127650.590475,1194.49175,71351.8310416667,57493.2511833333,0.445676846417217,888.127261178092,694.6475,39.9452774100928,36.125,117.653787749516,123
"393",2001,1640,12,12,1,12,6.5,27279.3538333333,26868.3412416667,25809.873625,1058.46761666667,21138.4432,5729.89804166667,0.209203467003612,780.568993055556,722.909166666667,41.836683193491,38.9583333333333,103.251920543213,110.208333333333
"394",2001,1650,12,12,1,12,6.5,99581.2769166667,99581.2769166667,99068.3240166667,512.9529,50793.1256333333,48788.1512833333,0.491053362399921,948.499938129183,764.74,39.8503438336058,38.0416666666667,118.948876057574,123.583333333333
"395",2001,1700,12,12,1,12,6.5,25187.431275,25187.431275,25115.1203083333,72.3109666666667,23143.698575,2043.7327,0.0876125489362204,1470.49911111111,1203.18041666667,46.5551785020535,43.1666666666667,121.148300394152,124.208333333333
"396",2001,1710,12,12,1,12,6.5,12647.7165583333,12647.7165583333,12647.7165583333,0,10208.5147083333,2439.20185,0.18597215579176,1433.46913888889,1358.47541666667,43.3720568783069,40.2083333333333,114.803515665096,113.833333333333
"397",2001,1720,12,12,1,12,6.5,170694.70255,169876.014858333,166406.9419,3469.07295833333,118090.186866667,51785.8279916667,0.30380803620194,1108.25201669429,928.874583333333,41.4279799226165,40.1666666666667,114.803625662543,113.5
"398",2001,1740,12,12,1,12,6.5,98220.4289,97747.3891666667,96370.7340833333,1376.65508333333,70759.8364166667,26987.55275,0.27803461508683,1082.00838928704,956.589166666667,41.9048866095658,41.7916666666667,116.324679077638,117.5
"399",2001,1820,12,12,1,12,6.5,276073.170741667,274939.539108333,270835.019116667,4104.51999166667,105860.34735,169079.191758333,0.614992416694577,802.287803440577,710.306666666667,44.9311839849249,46.0833333333333,119.229655619738,123
"400",2001,1840,12,12,1,12,6.5,17550.9259583333,17363.60985,16870.304925,493.304925,9186.37059166667,8177.23925833333,0.506858866027159,1191.00151388889,1083.04291666667,45.0669289044289,43.8333333333333,114.747189471493,117.041666666667
"401",2001,1860,12,12,1,12,6.5,35329.4558916667,35329.4558916667,35069.1087166667,260.347175,15324.1133083333,20005.3425833333,0.561552231265119,1053.05467857143,644.46875,40.2092247664969,37.9583333333333,111.746822110536,117
"402",2001,1900,12,12,1,12,6.5,129858.748766667,127581.547083333,125159.7723,2421.77478333333,46759.5635166667,80821.9835666667,0.63623917324819,546.388555293835,453.294166666667,36.3537154183607,32.625,88.9777789722369,84.75
"403",2001,1920,12,12,1,12,6.5,72636.0265916667,71412.124,69679.5982916667,1732.52570833333,52523.9887083333,18888.1352916667,0.267332248951722,764.665215698653,654.139166666667,42.2329656960376,39.625,87.8173731554703,80.5416666666667
"404",2001,1965,12,12,1,12,6.5,110641.064975,108710.482658333,103964.425958333,4746.0567,52993.3539833333,55717.128675,0.516411368848849,594.82400837704,537.276666666667,37.2721705197635,34.75,94.6786625485295,91.25
"405",2001,2000,12,12,1,12,6.5,272787.351216667,270918.425808333,265135.204366667,5783.22144166667,86122.8933166667,184795.532491667,0.67900965927258,790.223871233028,715.222916666667,42.9753532309983,43.8333333333333,113.927236929917,123
"406",2001,2010,12,12,1,12,6.5,812209.40445,804817.970091667,787650.676166667,17167.293925,220064.224741667,584753.74535,0.727336258733688,671.661668688201,625.11125,40.588088611187,39.9166666666667,106.155264427572,111
"407",2001,2016,12,12,1,12,6.5,113774.68915,111568.783833333,107900.9845,3667.79933333333,18714.0145666667,92854.7692666667,0.830960264137322,363.301655496138,319.052916666667,42.5515608669623,41.5833333333333,79.538059989366,76
"408",2001,2040,12,12,1,12,6.5,365406.467283333,362521.397858333,359761.230158333,2760.1677,307804.68565,54716.7122083333,0.150816179559618,746.748904481578,648.5575,49.2385716503928,47.7083333333333,110.878403338962,122
"409",2001,2060,12,12,1,12,6.5,180416.731275,178656.279016667,175887.747358333,2768.53165833333,71636.9680083333,107019.311008333,0.598266577104547,541.28262302651,435.748333333333,45.539194994446,45.5416666666667,99.3889886109127,105.416666666667
"410",2001,2100,12,12,1,12,6.5,981853.666266667,975925.701158333,967484.601358333,8441.0998,687056.236666667,288869.464491667,0.296130938503093,1478.88455825101,1306.25083333333,44.7348187784342,43.8333333333333,122.861994944781,124
"411",2001,2145,12,12,1,12,6.5,415468.506908333,413094.242691667,402015.201075,11079.0416166667,70019.6128833333,343074.629808333,0.8317866173533,658.860517429827,612.6375,39.2917389031197,38.5833333333333,93.7086712256729,90.5833333333333
"412",2001,2160,12,12,1,12,6.5,159706.349225,158180.348766667,155759.392633333,2420.95613333333,8007.53515,150172.813616667,0.949601678547253,568.342294258077,494.853333333333,43.7537729040163,43.0833333333333,88.2419028399747,83.0833333333333
"413",2001,2200,12,12,1,12,6.5,1058186.438775,1044739.33894167,1023121.57666667,21617.762275,595495.69995,449243.638991667,0.429219752272619,876.321037414275,773.91375,43.5588092283365,43.8333333333333,118.702408851289,123
"414",2001,2300,12,12,1,12,6.5,680336.298116666,672822.874566666,653355.193808333,19467.6807583333,13871.008625,658951.865941667,0.979224604183647,503.418934200823,393.650833333333,38.6693454926064,37.5833333333333,95.2907436261595,91.7916666666667
"415",2001,2310,12,12,1,12,6.5,2291309.89715833,2260334.1568,2222678.00498333,37656.1518166667,392096.079641667,1868238.07715833,0.826683751077888,757.343773897647,714.12,42.4505511489217,42.75,113.448848217757,111
"416",2001,2320,12,12,1,12,6.5,1346585.14006667,1330149.30525,1311359.56409167,18789.7411583333,546793.926108333,783355.379141667,0.588698703085563,801.172729921594,746.981666666667,43.2626164019545,44.4166666666667,114.484684009968,111
"417",2001,2330,12,12,1,12,6.5,365287.376183333,362670.262841667,358228.154925,4442.10791666667,50767.9213583333,311902.341483333,0.860535918247921,770.365651418439,714.640833333333,42.2965188352297,43.4583333333333,114.325281847222,111
"418",2001,2340,12,12,1,12,6.5,962899.554091667,948977.082766667,919319.767216666,29657.31555,385083.788308333,563893.294458333,0.594523485653266,603.462800852939,505.724166666667,41.1281190916957,39.75,98.0747180620082,109.416666666667
"419",2001,2400,12,12,1,12,6.5,28601.6007,28398.2620333333,28240.3423083333,157.919725,6258.628375,22139.6336583333,0.77780079535378,651.059,586.623333333333,41.4277508918956,38.5833333333333,109.829864200445,115.208333333333
"420",2001,2430,12,12,1,12,6.5,207120.114833333,204917.002558333,203049.6835,1867.31905833333,28241.2398583333,176675.7627,0.861160193336855,643.342923324515,606.315833333333,46.3363677528649,48,109.573688931615,118.5
"421",2001,2540,12,12,1,12,6.5,819167.988008333,804097.185875,782678.6054,21418.580475,65755.6507,738341.535175,0.917962659379337,320.288444956192,290.322083333333,41.6605207686231,41.8333333333333,83.8564535926282,81
"422",2001,2600,12,12,1,12,6.5,257033.9677,254657.87675,243759.844508333,10898.0322416667,137641.369041667,117016.507708333,0.459778750989637,678.144418769628,572.102083333333,43.1705544493596,40.5,95.107298639772,93
"423",2001,2630,12,12,1,12,6.5,831144.338491666,823356.236966667,797315.439633333,26040.7973333333,359981.562591667,463374.674375,0.563324423158529,739.203232631948,661.601666666667,40.2929841446218,39.0416666666667,94.881158808991,91.9583333333333
"424",2001,2710,12,12,1,12,6.5,149067.572033333,145848.911341667,130965.148866667,14883.762475,85481.65655,60367.2547916667,0.411263684423062,917.103142314861,692.770833333333,38.8129420573081,35.875,103.024617884253,111
"425",2001,2720,12,12,1,12,6.5,112098.451066667,108873.973466667,104019.603458333,4854.37000833333,79218.459575,29655.5138916667,0.271966992388587,595.311272276335,435.5425,35.5870150625405,30.4166666666667,97.8133902402297,102.791666666667
"426",2001,2740,12,12,1,12,6.5,28568.3837166667,27541.87035,25797.1469666667,1744.72338333333,6466.07355833333,21075.7967916667,0.78208591420375,540.409375,527.5,28.1208441473244,24.0416666666667,80.401681332954,77.5833333333333
"427",2001,2750,12,12,1,12,6.5,183975.245958333,182160.817416667,175340.443083333,6820.37433333333,115570.320166667,66590.49725,0.360795842280052,519.537105927161,333.61125,44.3798979493492,41.7916666666667,96.8151837705629,101.958333333333
"428",2001,2800,12,12,1,12,6.5,50880.9293333333,50505.5948833333,48215.2500916667,2290.34479166667,44349.077825,6156.51705833333,0.128506901822661,665.578513888889,424.729166666667,37.0947852885345,34.1666666666667,85.6640955015588,79
"429",2001,2825,12,12,1,12,6.5,193500.686391667,191162.846608333,183632.148075,7530.69853333333,77293.7374,113869.109208333,0.596148437887621,897.711667275072,773.19875,40.0690262985651,37.0416666666667,104.330309274752,111
"430",2001,2830,12,12,1,12,6.5,327118.391608333,323497.299566667,308684.066866667,14813.2327,154029.227866667,169468.0717,0.522406255516272,815.677405226737,695.01125,38.9468065528354,36.5,105.331927791344,111
"431",2001,2840,12,12,1,12,6.5,84498.093125,84498.093125,81327.434875,3170.65825,34952.878575,49545.21455,0.593630126647899,935.573448382636,890.436666666667,42.2079669580694,42.4583333333333,105.431782821396,111
"432",2001,2850,12,12,1,12,6.5,132285.565783333,129074.544091667,122868.660958333,6205.88313333333,55459.803625,73614.7404666667,0.565647764340306,920.593542328042,800.365833333333,45.4660564144104,44.25,108.084479378709,111
"433",2001,2860,12,12,1,12,6.5,168073.587708333,167007.626375,158352.501766667,8655.12460833333,76420.6320166667,90586.9943583333,0.543826854751763,603.646247925685,483.130416666667,39.4317130630792,36.9166666666667,92.6796385438087,87.4166666666667
"434",2001,2900,12,12,1,12,6.5,52216.9957333333,52083.6624,50171.0143333333,1912.64806666667,44031.807975,8051.854425,0.1667982062431,675.620741702742,538.095416666667,34.74722400413,30.6666666666667,90.9695791425693,84.75
"435",2001,2910,12,12,1,12,6.5,162601.950516667,160529.723116667,156112.555691667,4417.167425,98283.5885916667,62246.134525,0.390395099803753,544.527030753968,426.103333333333,40.8783273048952,40,95.0106826794489,97.9583333333333
"436",2001,3000,12,12,1,12,6.5,64105.251975,63606.3493083333,63206.8713666667,399.477941666667,40661.9553,22944.3940083333,0.352557645440008,846.148333333333,826.957916666667,43.032295690174,42.2916666666667,121.557766590595,124
"437",2001,3010,12,12,1,12,6.5,171443.493175,170757.916,170071.503575,686.412425,137483.600741667,33274.3152583333,0.1946802563072,1235.64008594877,968.734583333333,47.1061392111628,45.8333333333333,122.831267404055,124
"438",2001,3030,12,12,1,12,6.5,101563.298108333,100329.996233333,99536.2178666667,793.778366666667,13475.0433,86854.9529333333,0.860442443020703,572.057651180927,438.3075,41.4269661007805,41.2916666666667,93.1517077758914,96.875
"439",2001,3040,12,12,1,12,6.5,34786.9134416667,34617.068825,34194.5049583333,422.563866666667,24523.900075,10093.16875,0.289147642892761,884.254930555556,677.912083333333,47.5464206409059,46.9166666666667,119.227367162945,124.166666666667
"440",2001,3050,12,12,1,12,6.5,219414.196366667,218225.384116667,217451.985358333,773.398758333333,113912.729975,104312.654141667,0.475270064855766,1147.09370919275,1169.80708333333,42.0662918959201,40.4583333333333,114.379739028536,111
"441",2001,3060,12,12,1,12,6.5,786161.794816667,783324.6058,779821.389491667,3503.21630833333,552121.386525,231203.219275,0.294767553887935,1552.90111743461,1188.64333333333,44.7565966416403,43.625,123.109299002329,124
"442",2001,3120,12,12,1,12,6.5,12702.991375,12702.991375,12702.991375,0,9067.05834166667,3635.93303333333,0.316602089144564,943.84125,943.84125,46.6428571428571,43.5416666666667,123.442937523343,124.083333333333
"443",2001,3150,12,12,1,12,6.5,65887.1403083333,65248.682525,64314.8707833333,933.811741666667,4601.701,60646.981525,0.926861927517333,729.904331018519,677.7125,37.2865850380996,35.2916666666667,111.526641859625,111
"444",2001,3160,12,12,1,12,6.5,157342.749825,155731.6641,154453.345691667,1278.31840833333,52247.227675,103484.436425,0.664598894863517,827.286290011731,750.512916666667,38.0970477893657,35.4166666666667,112.182329783294,111
"445",2001,3220,12,12,1,12,6.5,87517.217975,86953.6502833333,86870.8209666667,82.8293166666666,33562.522675,53391.1276083333,0.610426360334395,752.444231570513,692.622083333333,39.5791947049306,39,96.78941205055,91.875
"446",2001,3230,12,12,1,12,6.5,115644.5847,113669.641575,112031.078916667,1638.56265833333,9446.95619166667,104222.685383333,0.924330369969052,725.232617858892,676.639583333333,40.203681045747,40.6666666666667,120.174454771923,123
"447",2001,3245,12,12,1,12,6.5,90793.6597,89641.9646083333,87438.93535,2203.02925833333,22477.0299,67164.9347083333,0.750978655924235,683.753909632035,565.214166666667,39.6574625309015,37.7083333333333,108.514248942489,113
"448",2001,3250,12,12,1,12,6.5,54364.179475,54285.4799916667,53618.1827,667.297291666667,32394.971775,21890.5082166667,0.403799026470543,810.899958333333,706.492916666667,44.963094336999,44.4583333333333,122.901787937512,124.041666666667
"449",2001,3255,12,12,1,12,6.5,2237987.49595833,2223862.20628333,2196460.45640833,27401.749875,157663.754983333,2066198.4513,0.929064667446046,769.495557989555,744.464166666667,42.8608665412561,42.4166666666667,102.190726759649,111
"450",2001,3300,12,12,1,12,6.5,367709.623416667,366791.567216667,360670.086075,6121.48114166667,80465.9109666667,286325.65625,0.78004683853176,608.718522321977,575.93125,40.2551758886498,40.375,94.384526459067,91.4583333333333
"451",2001,3310,12,12,1,12,6.5,115037.871016667,113881.026708333,112585.309066667,1295.71764166667,2501.16858333333,111379.858125,0.977950135718522,614.811664347316,523.40125,37.8777716814441,36.0416666666667,97.2868533293831,92.6666666666667
"452",2001,3320,12,12,1,12,6.5,170578.083508333,169898.418658333,167896.380741667,2002.03791666667,50186.76515,119711.653508333,0.7061940610319,687.377381244479,657.841666666667,39.6448757765796,39.6666666666667,91.228712951473,91
"453",2001,3400,12,12,1,12,6.5,895546.268625,885838.078766667,866678.949058333,19159.1297083333,219053.619166667,666784.4596,0.75300711284946,537.678740484275,470.619583333333,37.0528493639867,34.875,86.5587290087993,81
"454",2001,3500,12,12,1,12,6.5,391697.876458333,386759.606758333,381282.793883333,5476.812875,23031.5415166667,363728.065241667,0.94094008012707,537.704287643101,530.852916666667,43.2938994460655,43.1666666666667,86.0579983312943,88.0833333333333
"455",2001,3510,12,12,1,12,6.5,138115.541258333,136110.339625,127684.799658333,8425.53996666667,13109.3336833333,123001.005941667,0.904854170532006,476.514679863233,391.530833333333,40.8834140792056,39.0833333333333,84.0479039158323,80.3333333333333
"456",2001,3520,12,12,1,12,6.5,93362.2836166667,91609.4595583333,87995.2828916667,3614.17666666667,39418.4138333333,52191.045725,0.573747959099258,564.550901936027,457.307916666667,41.6964338945337,40.5,83.9373997680668,80
"457",2001,3600,12,12,1,12,6.5,2240154.761675,2206495.10968333,2101336.70183333,105158.40785,219355.904316667,1987139.20536667,0.900599603446018,351.748449666284,323.799583333333,40.0745651556345,38.9583333333333,74.1315936604591,73
"458",2001,3640,12,12,1,12,6.5,224835.145141667,223580.796166667,220598.544441667,2982.251725,6953.87945,216626.916716667,0.968993531357487,398.822507235344,368.499166666667,35.3305809456847,31.8333333333333,84.0035353473989,81
"459",2001,3645,12,12,1,12,6.5,387092.069291667,382964.363583333,366911.915583333,16052.448,79212.436775,303751.926808333,0.793817107317957,369.956267549991,321.649583333333,38.0955650126788,36.7083333333333,77.0912979401667,73.6666666666667
"460",2001,3710,12,12,1,12,6.5,66647.4750583333,66286.1324083333,66114.394075,171.738333333333,49208.9518,17077.1806083333,0.258262079185748,979.110197931698,927.885416666667,46.5315588081942,46.2083333333333,94.690018469508,92.5833333333333
"461",2001,3720,12,12,1,12,6.5,39432.5162166667,38454.0545583333,38454.0545583333,0,37769.6634,684.391158333333,0.0157556375505924,1063.89595734127,916.102916666667,45.2188000606479,44.5416666666667,85.875019721801,81
"462",2001,3730,12,12,1,12,6.5,63538.8847,62363.0029416667,61617.3762833333,745.626658333333,48253.8405416667,14109.1624,0.245604860564026,655.720918290043,534.965416666667,43.5900775979114,40.7916666666667,89.8789105524183,84.5833333333333
"463",2001,3740,12,12,1,12,6.5,254649.430841667,251651.162741667,248162.585691667,3488.57705,245052.438758333,6598.72398333333,0.0259477633665428,837.983005759937,794.701666666667,37.6816808935325,37.1666666666667,84.5386302027589,81
"464",2001,3750,12,12,1,12,6.5,14765.5003166667,14655.5525833333,14655.5525833333,0,10408.2456666667,4247.30691666667,0.3224558392268,623.861041666667,548.024583333333,41.9431945369445,38.25,81.3314275171535,77.3333333333333
"465",2001,3800,12,12,1,12,6.5,500836.315275,497191.703475,490129.392233333,7062.31124166667,386907.387683333,110284.315791667,0.222375909072292,642.657128132942,591.545,39.9544463720792,38.4583333333333,82.6359336986982,81
"466",2001,3850,12,12,1,12,6.5,703688.459441666,700517.805275,695390.657266666,5127.14800833333,606600.782233333,93917.0230416667,0.133353703445326,856.651631068352,795.039583333333,38.8090290589118,37.375,91.4165008832022,86
"467",2001,3930,12,12,1,12,6.5,858789.0862,846548.968516667,799405.355766667,47143.61275,644729.752933333,201819.215583333,0.238209810545737,477.912752299248,394.833333333333,42.6624100435156,40.5,78.9638549850976,73.6666666666667
"468",2001,3940,12,12,1,12,6.5,44077.0160083333,43561.5711666667,42442.532075,1119.03909166667,15179.2358833333,28382.3352833333,0.65183118175094,196.993344907407,142.699583333333,54.4590757522301,56.0833333333333,67.7012686260491,72.0416666666667
"469",2001,3955,12,12,1,12,6.5,91413.3466833333,79388.02895,73256.139975,6131.888975,31473.3210916667,47914.7078583333,0.592728583601226,291.074876244942,190.212083333333,29.9918822735169,21.9583333333333,78.761831674372,78
"470",2001,4010,12,12,1,12,6.5,460742.272258333,453145.433575,425898.167658333,27247.2659166667,171004.025375,282141.4082,0.623121191219515,358.02500912743,308.42375,33.9191946770834,29.8333333333333,76.0171348596231,73.6666666666667
"471",2001,4020,12,12,1,12,6.5,2130446.51695833,2096824.34608333,1944463.49300833,152360.853075,1181389.32973333,915435.01635,0.436909496981548,317.925063213919,293.233333333333,36.0690450839605,33.125,66.496674854675,73
"472",2001,4030,12,12,1,12,6.5,298584.4192,292039.874933333,270134.115775,21905.7591583333,77144.4319916667,214895.442941667,0.735998680970901,262.615889862554,252.008333333333,34.1449877152693,30.4166666666667,70.3690678696591,73
"473",2001,4040,12,12,1,12,6.5,369509.948841667,363688.736141667,344049.32825,19639.4078916667,177026.354291667,186662.38185,0.513515791886049,348.002596612532,305.100833333333,35.4040075030113,29.9583333333333,80.6023323061814,80.3333333333333
"474",2001,4060,12,12,1,12,6.5,266928.091133333,255677.217341667,231592.71695,24084.5003916667,81702.0423,173975.175041667,0.679307567455178,209.944910867165,173.370416666667,26.8564533895207,20.9583333333333,69.5324097306248,73
"475",2001,4110,12,12,1,12,6.5,1382908.65455833,1352626.028275,1261379.966425,91246.06185,313882.851591667,1038743.17668333,0.767899821019101,276.706213749225,248.791666666667,30.6635697279481,24.75,76.9281948881683,76.3333333333333
"476",2001,4130,12,12,1,12,6.5,595632.694583333,578962.908183333,536755.0261,42207.8820833333,259428.585766667,319534.322416667,0.553475059893213,280.752073426889,249.732083333333,31.5766361038717,26.2083333333333,71.7550173657241,73
"477",2001,4140,12,12,1,12,6.5,673976.932875,656959.172625,603441.173958333,53517.9986666667,320885.789633333,336073.382991667,0.510925923543764,250.091234863822,235.831666666667,38.522191753471,37.4583333333333,61.4609371777827,73
"478",2001,4200,12,12,1,12,6.5,197025.218141667,195961.930541667,188316.626675,7645.30386666667,127807.725633333,68154.2049083333,0.348332839214736,485.23849848281,409.34375,43.8894596635866,42.5833333333333,74.256329138999,73
"479",2001,4210,12,12,1,12,6.5,187984.537966667,186833.42685,182737.254583333,4096.17226666667,173889.733816667,12943.6930333333,0.0679063090630727,577.743164351852,487.582916666667,41.3226257331757,39.9166666666667,74.7874473121865,75
"480",2001,4220,12,12,1,12,6.5,2345095.62435,2306947.72164167,2158715.62564167,148232.096,1470126.79425833,836820.927383333,0.362635323597418,349.583293734165,316.51875,43.3245538811939,42.5833333333333,64.9787879760743,73
"481",2001,4230,12,12,1,12,6.5,1279878.62444167,1254496.10121667,1165760.47805,88735.6231666667,130487.34245,1124008.75876667,0.896343575628388,266.649483377833,249.2275,42.4106734289879,41.2916666666667,62.5453163276386,73
"482",2001,4240,12,12,1,12,6.5,71398.3736166667,71042.5516,67674.7810333333,3367.77056666667,68401.109225,2641.442375,0.0398582746060052,512.985676256614,418.912083333333,40.1577488736253,39.625,78.555105261049,75.3333333333333
"483",2001,4250,12,12,1,12,6.5,1049232.10311667,1018754.40918333,932107.548075,86646.8611083333,940209.860941667,78544.5482416667,0.0769677240487377,360.747875679129,325.808333333333,37.255893852653,35.2916666666667,64.0661849563048,73
"484",2001,4320,12,12,1,12,6.5,129261.438925,127916.67575,125977.184041667,1939.49170833333,45162.5031416667,82754.1726083333,0.648877086505231,576.500246663059,484.636666666667,41.4888607256589,40.4583333333333,81.5975002492342,78.3333333333333
"485",2001,4350,12,12,1,12,6.5,158088.0124,155310.064691667,149895.007966667,5415.056725,44746.5585916667,110563.5061,0.712198307249988,307.673154837061,277.657916666667,35.1484748970857,32.25,78.6486441619657,75.6666666666667
"486",2001,4410,12,12,1,12,6.5,7972.08970833333,7622.62939166667,6558.85430833333,1063.77508333333,6600.36069166667,1022.2687,0.0814873648222834,618.035,618.035,35.0805555555556,27.5,67.0965505764174,64.4166666666667
"487",2001,4420,12,12,1,12,6.5,27645.1985666667,25920.5678583333,22635.2904083333,3285.27745,12630.6680833333,13289.899775,0.491108312940671,284.410416666667,171.414583333333,31.8672332297332,21.75,77.2110713671321,73.8333333333333
"488",2001,4430,12,12,1,12,6.5,246175.862608333,236662.06405,218868.7011,17793.36295,142065.122425,94596.941625,0.398753005860393,394.30799508948,314.307916666667,36.5026612782543,31.7083333333333,79.0073370910385,75.6666666666667
"489",2001,4465,12,12,1,12,6.5,60856.5208333333,60796.4452916667,60164.756625,631.688666666667,46210.2265416667,14586.21875,0.246710379805619,919.847141203704,855.216666666667,46.7142797882435,45.75,96.5815235845077,95.4583333333333
"490",2001,4500,12,12,1,12,6.5,91848.9103166667,91367.601875,89845.0436416667,1522.55823333333,68312.950175,23054.6517,0.251888314154779,406.438604166667,328.367916666667,46.4119177031079,43.2916666666667,71.9763415922622,73.3333333333333
"491",2001,4510,12,12,1,12,6.5,884245.096725,876751.068016667,860776.443383334,15974.6246333333,87267.4964166667,789483.5716,0.900139606320526,367.964676839215,322.962083333333,38.8986527319359,36.8333333333333,77.5542505682296,73
"492",2001,4530,12,12,1,12,6.5,52065.8047083333,51183.0088916667,48713.6833416667,2469.32555,43828.2337,7354.77519166667,0.133413660378544,366.039837301587,288.122083333333,36.0737297393839,31.9166666666667,78.1561262632686,76.6666666666667
"493",2001,4540,12,12,1,12,6.5,43254.302475,41914.34245,38807.513225,3106.829225,18397.578025,23516.764425,0.563517818791253,371.686259259259,302.805416666667,41.8679656165405,40.8333333333333,89.9474023616172,83.875
"494",2001,4600,12,12,1,12,6.5,1474699.22355833,1437610.74436667,1353450.79229167,84159.952075,61627.5331916667,1375983.211175,0.957222166990186,237.248265977607,198.254583333333,36.9236865861527,35,74.7901514338885,73
"495",2001,4620,12,12,1,12,6.5,144650.365166667,132872.848175,120808.984125,12063.86405,38320.25625,94552.591925,0.722034356587385,408.486067607161,358.25625,36.7149879940452,32.5,88.0330309381685,81.4166666666667
"496",2001,4650,12,12,1,12,6.5,278030.331008333,271088.4913,258296.7008,12791.7905,83654.7586,187433.7327,0.692312070869801,338.095085697071,254.281666666667,40.3986622067291,39.1666666666667,83.7805400393046,81
"497",2001,4700,12,12,1,12,6.5,5018496.35026666,4986239.34081666,4887597.40798333,98641.9328333333,2929598.9923,2056640.34851667,0.412497331911383,734.434478022334,597.589166666667,42.2063036894242,41.3333333333333,86.1641950860154,81
"498",2001,4720,12,12,1,12,6.5,2908700.779375,2823697.18163333,2568482.08639167,255215.095241667,615328.503766667,2208368.67786667,0.781978205931571,270.002083190122,238.052916666667,33.0777608961894,27.125,73.6345265113996,73
"499",2001,4740,12,12,1,12,6.5,197119.406116667,191596.259108333,179572.666466667,12023.5926416667,68827.477375,122768.781733333,0.641510428666717,331.019786000562,253.766666666667,34.0815748728994,28.5833333333333,78.0506863486366,75.6666666666667
"500",2001,4750,12,12,1,12,6.5,172269.343941667,170248.678133333,164516.676016667,5732.00211666667,150099.42055,20149.2575833333,0.12200907285447,497.448941185787,433.573333333333,38.7611686278459,35.5,75.471163405314,73
"501",2001,4760,12,12,1,12,6.5,3067004.90878333,3002454.748925,2843769.6032,158685.145725,1455998.7245,1546456.024425,0.515037660994266,429.860262468865,316.925416666667,37.9305176797659,34.6666666666667,81.9929811005716,81
"502",2001,4800,12,12,1,12,6.5,188682.230266667,186037.960391667,178617.045708333,7420.91468333333,82538.3870333333,103499.573358333,0.557066109734567,864.961673751088,728.715,38.6574009732566,37.7083333333333,95.3105237035646,94.875
"503",2001,4810,12,12,1,12,6.5,607062.07475,602714.514608333,589280.280883333,13434.233725,316471.9956,286242.519008333,0.474932403079002,828.19829093205,649.027916666667,44.4185803616048,43.25,92.9570146452501,86.3333333333333
