Parameter,Value,Behav_Mode,Timestamp
d_u,0.013423873462339536,False,2025-04-21 00:58:01
d_v,0.029061672407255528,False,2025-04-21 00:58:01
gamma_u,0.9001915198244151,False,2025-04-21 00:58:01
gamma_v,0.07554664635259183,False,2025-04-21 00:58:01
d_u,0.0018182849369485395,True,2025-04-21 03:10:28
d_v,0.02040683421748507,True,2025-04-21 03:10:28
gamma_u,0.8381160140424437,True,2025-04-21 03:10:28
gamma_v,0.13341621759302852,True,2025-04-21 03:10:28
