Parameter,Value,otj,cyc_otj,cyc_ue,disc,Timestamp,model_cat
d_u,0.08463933954227666,True,True,False,True,2025-11-14 19:40:45,otj_cyclical_e_disc
gamma_u,0.031209009560403834,True,True,False,True,2025-11-14 19:40:45,otj_cyclical_e_disc
theta,0.3557548421278473,True,True,False,True,2025-11-14 19:40:45,otj_cyclical_e_disc
d_u,0.10736393043617876,True,True,False,True,2025-11-14 22:18:27,otj_cyclical_e_disc_no_rw
gamma_u,0.7635444631727946,True,True,False,True,2025-11-14 22:18:27,otj_cyclical_e_disc_no_rw
theta,0.09421903933878127,True,True,False,True,2025-11-14 22:18:27,otj_cyclical_e_disc_no_rw
