DATE,GDPC1,REALGDP,FD_REALGDP,log_REALGDP,log_Trend,log_Cycle,Trend,Cycle,scaled_log_Cycle
2013-10-01,18016.147,18016.147,155.69700000000012,14.13700288357811,15.160302850168534,0.9767000334095748,1411696.668810137,0.9769693816406906,0.5588927259971506
2014-01-01,17953.974,17953.974,-62.1730000000025,14.132015590479888,15.16721528018698,0.9648003102929081,1421488.7277114443,0.9654126140457769,0.4955652062044677
2014-04-01,18185.911,18185.911,231.93700000000172,14.150533577119868,15.174142522080391,0.9763910550394765,1431369.9091302732,0.97666756586319,0.5572484159862309
2014-07-01,18406.941,18406.941,221.02999999999884,14.167962268550195,15.181084993020763,0.9868772755294319,1441341.7276076372,0.98696300307549,0.6130536081841906
2014-10-01,18500.031,18500.031,93.09000000000015,14.175240067777999,15.188042928012306,0.9871971397656925,1451405.4604472246,0.9872787477377067,0.6147558502073172
2015-01-01,18666.621,18666.621,166.59000000000015,14.18817317654385,15.195016460803645,0.9931567157402057,1461562.2572363925,0.9931800776887412,0.646471307935354
2015-04-01,18782.243,18782.243,115.62199999999939,14.197081741356229,15.202005626355895,0.9950761150003338,1471813.1386424808,0.9950882174502403,0.6566858980938073
2015-07-01,18857.418,18857.418,75.17500000000291,14.202844532041555,15.209010406827048,0.9938341252145069,1482159.0597226683,0.9938530952115414,0.6500763213857489
2015-10-01,18892.206,18892.206,34.78799999999683,14.205503551336152,15.216030746382158,0.9894728049539943,1492600.9294463897,0.9895280219419024,0.6268664036076613
2016-01-01,19001.69,19001.69,109.48400000000038,14.213840116326294,15.22306654161008,0.9907735747162132,1503139.5944132453,0.9908160075764904,0.633788793486403
2016-04-01,19062.709,19062.709,61.01900000000023,14.21846553463945,15.230117607871328,0.988347926768121,1513775.7854702494,0.9884155492711352,0.6208800672129536
2016-07-01,19197.938,19197.938,135.22899999999936,14.228663742739197,15.237183689334854,0.9914800534043433,1524510.1286964063,0.9915162452920878,0.6375485064366151
2016-10-01,19304.352,19304.352,106.41400000000067,14.236638506889209,15.244264440261642,0.9923740666275673,1535343.1127729877,0.9924030702839882,0.6423062339512448
