Parameter,Value,Behav_Mode,Timestamp
d_u,0.028979269283329487,False,2025-04-18 23:32:37
d_v,0.01466562894023477,False,2025-04-18 23:32:37
gamma_u,0.6556833927372985,False,2025-04-18 23:32:37
gamma_v,0.3789831886438189,False,2025-04-18 23:32:37
d_u,0.014935061646991673,True,2025-04-19 00:43:05
d_v,0.01934146606712343,True,2025-04-19 00:43:05
gamma_u,0.9535551538083994,True,2025-04-19 00:43:05
gamma_v,0.2163917834108937,True,2025-04-19 00:43:05
