,DATE,JTSQUR,QUITSRATE,FD_QUITSRATE,JTSTSR,SEPSRATE,FD_SEPSRATE,JTSHIR,HIRESRATE,FD_HIRESRATE
0,2000-12-01,2.2,0.022000000000000002,,3.9,0.039,,4.1,0.040999999999999995,
1,2001-01-01,2.4,0.024,0.0019999999999999983,4.4,0.044000000000000004,0.0050000000000000044,4.3,0.043,0.0020000000000000018
2,2001-02-01,2.3,0.023,-0.0010000000000000009,3.9,0.039,-0.0050000000000000044,4.0,0.04,-0.0029999999999999957
3,2001-03-01,2.3,0.023,0.0,4.2,0.042,0.0030000000000000027,4.2,0.042,0.0020000000000000018
4,2001-04-01,2.4,0.024,0.0010000000000000009,4.1,0.040999999999999995,-0.0010000000000000078,3.9,0.039,-0.0030000000000000027
5,2001-05-01,2.3,0.023,-0.0010000000000000009,4.1,0.040999999999999995,0.0,4.1,0.040999999999999995,0.001999999999999995
6,2001-06-01,2.2,0.022000000000000002,-0.0009999999999999974,4.0,0.04,-0.000999999999999994,3.9,0.039,-0.001999999999999995
7,2001-07-01,2.2,0.022000000000000002,0.0,4.1,0.040999999999999995,0.000999999999999994,4.0,0.04,0.0010000000000000009
8,2001-08-01,2.2,0.022000000000000002,0.0,4.1,0.040999999999999995,0.0,4.0,0.04,0.0
9,2001-09-01,2.1,0.021,-0.0010000000000000009,3.9,0.039,-0.001999999999999995,3.8,0.038,-0.0020000000000000018
10,2001-10-01,2.1,0.021,0.0,4.2,0.042,0.0030000000000000027,3.9,0.039,0.0010000000000000009
11,2001-11-01,2.0,0.02,-0.0010000000000000009,3.9,0.039,-0.0030000000000000027,3.7,0.037000000000000005,-0.001999999999999995
12,2001-12-01,2.0,0.02,0.0,3.7,0.037000000000000005,-0.001999999999999995,3.7,0.037000000000000005,0.0
