Parameter,Value,otj,cyc_otj,cyc_ue,disc,Timestamp,model_cat
d_u,0.11702398950299768,True,False,False,True,2025-11-27 00:37:07,otj_disc
gamma_u,0.05242765022864419,True,False,False,True,2025-11-27 00:37:07,otj_disc
