Parameter,Value,otj,cyc_otj,cyc_ue,disc,Timestamp,model_cat
d_u,0.02771693666211247,True,True,False,True,2025-11-26 21:39:39,otj_cyclical_e_disc
gamma_u,0.39052847989897593,True,True,False,True,2025-11-26 21:39:39,otj_cyclical_e_disc
theta,0.3990074558860701,True,True,False,True,2025-11-26 21:39:39,otj_cyclical_e_disc
