d_u,gamma_u,distance,otj,cyc_otj,cyc_ue,disc,timestamp,model_cat,error
0.042625,0.1675,519.0167127018516,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.209125,516.346237026039,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.25075000000000003,511.63113745747967,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.292375,459.71308049698894,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.334,501.66249728712495,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.37562500000000004,444.99348883906873,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.41725,440.2719384691693,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.45887500000000003,384.4279577412852,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.5005000000000001,382.4402772660951,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.5421250000000001,407.9378463090367,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.58375,392.18625031169256,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.625375,346.32753169502973,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.667,386.0958135160659,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.7086250000000001,382.37143631538646,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.7502500000000001,345.8839076851916,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.791875,347.4454561153254,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.8335,349.8519987187906,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.875125,313.51902671131757,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.9167500000000001,292.36862190536425,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,0.9583750000000001,300.63700731372614,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.042625,1.0,257.3193488146346,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.001,1018.9640774987951,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.042625,655.682776220347,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.08425,535.5477857827257,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.12587500000000001,452.51462029375165,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.1675,376.9485665068396,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.209125,353.3456830636844,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.25075000000000003,369.66918792103456,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.292375,301.5086047589452,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.334,313.9878621374615,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.37562500000000004,273.34882216603665,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.41725,220.4517793631543,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.45887500000000003,231.92992101526744,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.5005000000000001,247.75956240182347,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.5421250000000001,220.60276414366908,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.58375,203.73558044646796,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.625375,166.98250384152942,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.667,193.27831683765393,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.7086250000000001,193.25584262934495,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.7502500000000001,184.91355108443346,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.791875,163.30867990635244,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.8335,162.25546206840065,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.875125,186.62170845689027,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.9167500000000001,151.1907022215893,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,0.9583750000000001,141.43247589568122,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.08425,1.0,119.26813685254837,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.001,772.2775387012761,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.042625,476.77273792460824,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.08425,320.6998459862842,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.12587500000000001,259.4936953425026,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.1675,194.40287018646,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.209125,153.4745695693978,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.25075000000000003,119.87073590553894,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.292375,116.76538536482835,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.334,104.10749567787161,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.37562500000000004,96.53741548581115,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.41725,69.50021152291671,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.45887500000000003,78.63077890999,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.5005000000000001,64.24785731528105,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.5421250000000001,44.02308934440742,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.58375,48.33026393186575,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.625375,45.4327639044739,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.667,24.48250297792512,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.7086250000000001,22.88059086039348,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.7502500000000001,20.347968613467398,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.791875,15.911000889820867,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.8335,16.98325506849618,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.875125,14.92045709723777,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.9167500000000001,18.495712389832157,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,0.9583750000000001,20.242235257357837,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.12587500000000001,1.0,20.968487074718887,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.001,570.3753504666427,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.042625,252.68221112258297,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.08425,144.62883489893457,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.12587500000000001,60.66838072970677,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.1675,45.66783554553584,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.209125,16.33932906410275,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.25075000000000003,19.52199375425717,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.292375,43.94656786543282,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.334,48.82962138341706,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.37562500000000004,48.95440938310057,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.41725,68.8547459164309,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.45887500000000003,82.51858059674385,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.5005000000000001,131.6971808017272,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.5421250000000001,98.37540318518359,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.58375,101.6663525180546,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.625375,106.36794517832662,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.667,128.4468523914154,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.7086250000000001,147.02182965052594,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.7502500000000001,119.22278139159494,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.791875,144.39677719114601,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.8335,139.5483082121787,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.875125,151.67582000370527,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.9167500000000001,156.73959461608402,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,0.9583750000000001,143.5460383021828,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.1675,1.0,181.44381485057627,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.001,363.2472360944239,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.042625,89.5084054837842,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.08425,21.816109512288715,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.12587500000000001,91.9033478909488,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.1675,114.21270703691347,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.209125,147.4950089054324,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.25075000000000003,137.7437646461599,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.292375,178.17321078321407,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.334,242.4700672599241,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.37562500000000004,183.19739311026188,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.41725,248.4611457383232,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.45887500000000003,216.27205963846274,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.5005000000000001,231.00044257552506,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.5421250000000001,224.12290477045394,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.58375,271.00283945024114,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.625375,304.18986831046897,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.667,423.2185529379652,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.7086250000000001,255.02846617684077,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.7502500000000001,278.33262762783835,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.791875,287.6676165556336,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.8335,275.86485221885914,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.875125,343.03335828234185,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.9167500000000001,286.6504377579422,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,0.9583750000000001,279.92268936145746,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.209125,1.0,312.11305936491055,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.001,179.62983537116213,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.042625,46.29890159259003,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.08425,184.0549917403591,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.12587500000000001,216.40778778327095,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.1675,216.99711236474752,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.209125,304.4053443540411,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.25075000000000003,293.1092229316557,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.292375,316.3110635432387,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.334,384.596504007263,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.37562500000000004,414.5453057282668,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.41725,389.4068320217268,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.45887500000000003,374.2914950411846,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.5005000000000001,333.49714919770565,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.5421250000000001,367.17175667817264,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.58375,411.2151546976437,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.625375,441.5339464787005,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.667,353.3235866766551,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.7086250000000001,442.51263591840615,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.7502500000000001,401.34500961981905,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.791875,431.94484292383976,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.8335,360.55413405760834,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.875125,583.1673003846998,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.9167500000000001,361.22397632256803,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,0.9583750000000001,487.83289889714985,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.25075000000000003,1.0,390.04680373854234,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.001,59.819514235332235,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.042625,139.33138525452296,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.08425,275.6385888457704,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.12587500000000001,262.84321084352416,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.1675,363.0628600519935,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.209125,582.2011070330116,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.25075000000000003,555.8666906704165,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.292375,647.7190970667957,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.334,595.3524391858186,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.37562500000000004,484.1743394699314,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.41725,647.9160293189057,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.45887500000000003,472.6532462918363,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.5005000000000001,586.75224762532,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.5421250000000001,508.27703898367355,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.58375,512.0783118561855,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.625375,623.914443843186,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.667,498.7168345688398,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.7086250000000001,564.3428561318138,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.7502500000000001,578.1249304613017,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.791875,654.9078436976035,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.8335,665.6647484419395,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.875125,667.8066787375525,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.9167500000000001,561.4556708213872,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,0.9583750000000001,682.692316392618,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.292375,1.0,702.4890782216161,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.001,63.07523311464503,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.042625,304.51751684589175,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.08425,335.73704253476853,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.12587500000000001,467.7021180782074,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.1675,380.0723095583699,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.209125,518.0819746857197,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.25075000000000003,725.5110840418745,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.292375,532.3976836128743,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.334,654.9622381050522,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.37562500000000004,711.1227727047536,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.41725,647.4272495150764,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.45887500000000003,521.1574658964419,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.5005000000000001,778.4520239358172,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.5421250000000001,622.2564030745984,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.58375,561.4105621234752,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.625375,685.7781332582417,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.667,658.2071186720761,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.7086250000000001,762.816971798739,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.7502500000000001,630.4548636054596,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.791875,694.7964749466541,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.8335,640.9425561807911,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.875125,837.6669688313056,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.9167500000000001,817.8185653111194,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,0.9583750000000001,790.3537173740009,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.334,1.0,662.9541501358259,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.001,87.2477135205279,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.042625,415.10597791551015,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.08425,452.3845173501504,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.12587500000000001,626.1887850503215,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.1675,714.0982774441648,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.209125,553.8867259382654,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.25075000000000003,787.675058573529,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.292375,752.7405320334763,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.334,681.143492476512,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.37562500000000004,770.987210931327,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.41725,479.63755563658884,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.45887500000000003,681.5782644942362,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.5005000000000001,716.7712791492415,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.5421250000000001,682.6493653555444,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.58375,900.00819677546,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.625375,790.3815790041344,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.667,862.2585770200486,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.7086250000000001,805.7031273766612,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.7502500000000001,745.9419015943672,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.791875,1038.4665029674795,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.8335,847.2912107872688,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.875125,751.1635350845763,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.9167500000000001,768.871409188864,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,0.9583750000000001,566.8444640441853,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.37562500000000004,1.0,947.4487520271349,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.001,259.33659075656743,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.042625,595.2621430162518,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.08425,651.1907800669221,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.12587500000000001,700.167491391103,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.1675,672.898513096127,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.209125,660.3693655172885,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.25075000000000003,618.68686125157,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.292375,808.9986996738835,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.334,909.9466449272218,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.37562500000000004,819.8581676341677,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.41725,822.8313193897071,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.45887500000000003,1300.811686158906,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.5005000000000001,752.7701973180698,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.5421250000000001,1146.807296450884,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.58375,1128.361693456911,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.625375,951.7736198952787,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.667,957.6784540354887,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.7086250000000001,795.4042490204904,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.7502500000000001,1103.766963226005,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.791875,964.8404513643839,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
0.41725,0.8335,927.100897333824,True,False,False,False,2025-10-01 17:08:34,otj_nonbehav,
